state,county,state_name,county_name,population,pctl_20,pctl_50,pctl_80,share_affordable_80_ami,share_affordable_50_ami,famstruc_2par_married,famstruc_2par_married_ub,famstruc_2par_married_lb,famstruc_2par_unmarried,famstruc_2par_unmarried_ub,famstruc_2par_unmarried_lb,famstruc_1par_plusadults,famstruc_1par_plusadults_ub,famstruc_1par_plusadults_lb,famstruc_1par_noadults,famstruc_1par_noadults_ub,famstruc_1par_noadults_lb,famstruc_0par_2adults,famstruc_0par_2adults_ub,famstruc_0par_2adults_lb,famstruc_0par_other,famstruc_0par_other_ub,famstruc_0par_other_lb,hpsa_yn,hpsa_yn_quality,asian_other,asian_other_quality,black_nonhispanic,black_nonhispanic_quality,hispanic,hispanic_quality,white_nonhispanic,white_nonhispanic_quality,election_turnout,election_turnout_quality,haz_idx,haz_idx_quality,poverty_exposure,poverty_exposure_quality,white_nh_exposure,white_nh_exposure_quality,black_nh_exposure,black_nh_exposure_quality,hispanic_exposure,hispanic_exposure_quality,transit_cost,transit_trips,transit_cost_quality,transit_trips_quality,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,_FREQ_.x,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,_FREQ_.y,learning_rate,learning_rate_lb,learning_rate_ub,num_grades_included,learning_rate_quality,frpl40_total,poverty_measure_used,frpl40_total_quality,frpl40_white,frpl40_white_quality,frpl40_black,frpl40_black_quality,frpl40_hispanic,frpl40_hispanic_quality,share_employed,share_employed_ub,share_employed_lb,average_to_living_wage_ratio
48,491,Texas,Williamson County,566719,42854,87835.51,151964.5,1.6201040962,1.258456318,0.7368521281,0.7605535506,0.7131507056,0.0539753071,0.0661380942,0.0418125199,0.0631097851,0.0761978974,0.0500216729,0.1272986955,0.1452389706,0.1093584204,0.0061192751,0.0103168788,0.0019216714,0.0126448091,0.0186589992,0.0066306189,0,1,0,2,0.6315298930272015,2,0.45938876921018706,2,1.393056509580486,2,0.6162279437423192,1,65.28207988311921,1,0,1,0.2756958495830265,1,0.9050573869852714,1,0.7069456734637153,1,63.25,47.73,1,1,0.8805266435,0.9539327557,0.8071205314,75,0.4762033349,0.5623897461,0.3900169237,129,1.0659884,1.0348884,1.0970885,6,1,0.28523213,FRPL,1,0.20123179,1,0.40002701,1,0.43485108,1,0.8195211712,0.835433651,0.8036086914,0.90188807
48,493,Texas,Wilson County,50224,25530.04,60785.82,112453.8,2.056738619,2.2889759062,0.6984459327,0.7426543424,0.654237523,0.0607402564,0.0837486906,0.0377318221,0.0927074147,0.1206448681,0.0647699612,0.0903722766,0.1179911116,0.0627534415,0.0158896314,0.0279354055,0.0038438572,0.0418444883,0.0611327475,0.0225562292,1,1,0,3,0,3,1.0312434472635772,3,1.0165357585779247,3,0.5746562176548868,1,80.06843910421664,1,0,1,0.3670031710177962,1,0.9808880897217664,1,0.5419438052288588,1,31.23,25.01,1,1,0.8906666631,1.0005189556,0.7808143706,31,0.427184466,0.5733499579,0.2810189741,44,1.244487,1.1332072,1.3557669,6,1,0.5351882,FRPL,1,0.38784403,1,0.58064514,1,0.67710418000000006,1,0.7876615729,0.8200102118,0.7553129339,0.66887534
48,495,Texas,Winkler County,7720,23098.61,52681.04,101309.7,1.7225914472,2.0784757019,0.6517795382,0.7069937097,0.5965653668,0.0484500567,0.0733349621,0.0235651513,0.0700631535,0.0996463176,0.0404799893,0.1885476679,0.2338807392,0.1432145966,3.444317e-4,0.0024949829,-0.00180612,0.040815152,0.0637467817,0.0178835224,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.39914893617021274,1,80.48905996758509,1,0,1,0.5871905218429363,1,0.9782033123650293,1,0.3778189845474191,1,34,43.22,1,1,0.9051095071,1.0248811669,0.7853378474,23,0.2572207084,0.4086688474,0.1057725695,32,1.0069329,0.75046879,1.2633969,6,1,0.89994842,FRPL,1,0.7933194,1,0.80769229,2,0.93870276,1,0.7363808938,0.7803352695,0.692426518,1.2470726
48,497,Texas,Wise County,68305,26340.52,60785.82,104551.6,1.8130302859,2.3059730706,0.685366116,0.7249759635,0.6457562684,0.0967269177,0.1219397897,0.0715140457,0.0427183452,0.0599674353,0.0254692552,0.143597673,0.1735101054,0.1136852406,0.0045052379,0.0102176228,-0.001207147,0.0270857102,0.0409324176,0.0132390028,0,1,14.234100036509675,3,0,3,0.846944243250149,3,0.15912837296056548,3,0.5708098145374957,1,52.54658765497492,1,0,1,0.18836735979996666,1,0.9713238269768368,1,0.7582217259454156,1,46.68,37.26,1,1,0.9506040236,1.020427396,0.8807806513,37,0.4642772371,0.5915363265,0.3370181478,59,1.1438353,1.0337811,1.2538896,6,1,0.78244889,FRPL,1,0.72554684,1,0.89763778,1,0.89324361,1,0.7957670138,0.8235817672,0.7679522604,0.80988461
48,499,Texas,Wood County,45129,20464.56,50553.54,99283.51,1.785608336,1.7745191636,0.5126737716,0.5684965124,0.4568510307,0.0604893484,0.0871132084,0.0338654885,0.11485273,0.1504616778,0.0792437821,0.2188107585,0.2649842989,0.1726372181,0.0133890925,0.0262250787,5.531063e-4,0.079784299,0.1100453669,0.0495232311,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5538074818867367,1,50.5858688223233,1,0,1,0.14207495612841992,1,0.8440950871019663,1,0.8840761673289522,1,16.27,21.13,1,1,0.9239200352,1.0538317825,0.7940082879,16,0.2271831911,0.3640604181,0.090305964,36,0.91055268,0.77367705,1.0474284,6,1,0.99904048,FRPL,1,0.99867082,1,1,1,1,1,0.7394827725,0.7792916457,0.6996738993,0.69754034
48,501,Texas,Yoakum County,8591,18651.12,44778.89,90874.8,1.6310935886,1.9135027358,0.569683658,0.6118765249,0.5274907911,0.0567281598,0.0764408555,0.0370154641,0.0680482449,0.0895084276,0.0465880622,0.2476363271,0.2844195112,0.2108531429,0.0028364083,0.00736847,-0.001695653,0.0550672019,0.0745062593,0.0356281445,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5368298368298369,2,83.60591010677923,1,0,1,0.653814152845117,1,0.996273106738223,1,0.337997711216996,1,33.77,57,1,1,0.8035606337,0.9251757982,0.6819454692,41,0.4678196768,0.6104709956,0.3251683579,47,1.0935668,0.85079187,1.3363417,6,1,0.77818513,FRPL,1,0.78886312,1,0.81818181,3,0.7736842,1,0.8051223706,0.8354576055,0.7747871357,1.1670569
48,503,Texas,Young County,18045,26340.52,60785.82,104551.6,2.0078022708,2.3201958498,0.6853661103,0.724975958,0.6457562626,0.096726916,0.1219397878,0.0715140442,0.0427183427,0.0599674323,0.0254692532,0.1435976857,0.1735101192,0.1136852522,0.0045052375,0.0102176222,-0.001207147,0.0270857078,0.0409324146,0.013239001,0,1,0,2,0,2,0,2,1.3109135522582462,2,0.5843062926459439,1,77.50043539784478,1,0,1,0.20017956098303494,1,0.952390317721842,1,0.8082818351801865,1,15.72,9.23,1,1,0.9506040157,1.0204273933,0.8807806381,37,0.4642772371,0.5915363265,0.3370181478,59,1.1116672,0.93570203,1.2876322,6,1,1,FRPL,1,1,1,1,1,1,1,0.7957670272,0.8235817799,0.7679522745,0.79625291
48,505,Texas,Zapata County,14190,13778.12,34293.33,70916.79,1.624402468,1.8489511557,0.5461307142,0.6039333096,0.4883281187,0.0954649347,0.1295817343,0.061348135,0.0661875345,0.0950512063,0.0373238628,0.2718814256,0.3235378647,0.2202249864,0.0012535519,0.0053615708,-0.002854467,0.0190818392,0.0349658489,0.0031978294,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5080032336297494,2,84.72004778300892,1,0.8592014630652662,1,0.9152167945481606,1,NA,NA,0.05589161786230459,1,6.94,42.61,1,1,0.7603380996,0.9387186941,0.5819575052,22,0.4767378216,0.6315216385,0.3219540047,40,0.92869657,0.74533111,1.112062,6,1,1,FRPL,1,1,2,1,3,1,1,0.6764665124,0.7252700709,0.627662954,0.94164711
48,507,Texas,Zavala County,11983,15196.45,39510.78,83073.95,1.650686605,1.5864380276,0.4335652586,0.4911007491,0.3760297681,0.0425451449,0.0659776003,0.0191126896,0.052866127,0.0788454646,0.0268867894,0.321442823,0.3756652225,0.2672204236,0.0171946262,0.0322872161,0.0021020363,0.1323860203,0.1717335956,0.093038445,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.432887189292543,1,71.22200948971947,1,0.3706747318781464,1,0.8095488745730834,1,0.9932274019145362,1,0.054784022319109546,1,0,1.96,1,1,0.8204182082,0.949440695,0.6913957215,34,0.3265682657,0.4776767983,0.1754597331,37,1.2356591,1.0254366,1.4458816,6,1,1,FRPL,1,1,2,1,3,1,1,0.7020825224,0.7494583305,0.6547067144,0.68306005
49,001,Utah,Beaver County,6580,25530.04,54707.24,97156,1.647249566,2.0490838702,0.8171344235,0.8472008588,0.7870679881,0.0251354778,0.0373109247,0.0129600308,0.0271842095,0.0398328214,0.0145355975,0.1099043944,0.1342317591,0.0855770297,0,0,0,0.0206414949,0.0317003618,0.009582628,1,1,0,3,0,3,0,3,1.0885304659498207,3,0.5995186522262335,1,95.45194964691434,1,0,1,0.11272972614828727,1,NA,NA,0.8835907478893189,1,13.39,6.61,1,1,0.9019358943,0.9820042681,0.8218675205,53,0.5091358025,0.638918304,0.3793533009,57,0.7793085,0.50569499,1.052922,6,1,0.67964262,FRPL,1,0.6722222,1,0.5,3,0.68604654,1,0.7770668718,0.8089907748,0.7451429688,0.58206105
49,003,Utah,Box Elder County,54950,34445.3,70916.79,119829.1,1.996733629,1.9748157338,0.8039121699,0.8427247637,0.7650995761,0.0566866254,0.079291981,0.0340812698,0.0154091801,0.0274501287,0.0033682315,0.1040585564,0.1339070046,0.0742101083,0.0057218891,0.0130952706,-0.001651492,0.014211579,0.025782184,0.002640974,1,1,0,3,0,3,1.9743348982785605,3,0.933538878954184,3,0.57975910693302,1,92.43085768478454,1,0,1,0.09461272663504558,1,0.9846572582026242,1,0.883441205479959,1,54.79,49.39,1,1,0.8875105881,0.989322315,0.7856988613,37,0.2005981136,0.3231754415,0.0780207858,41,1.1056778,1.0061269,1.2052288,6,1,0.24793322,FRPL,1,0.23376502,1,0.25806451,1,0.34411764,1,0.7940505797,0.8303037919,0.7577973675,0.64226526
49,005,Utah,Cache County,127068,28771.95,66864.4,130689.5,1.7466633401,1.7227891119,0.8090233587,0.839311637,0.7787350804,0.0333720523,0.0472117009,0.0195324037,0.0137728866,0.0227534769,0.0047922963,0.1073252559,0.1311759774,0.0834745344,0.0143260149,0.0234825945,0.0051694352,0.0221804316,0.0335284045,0.0108324587,0,1,0,3,0,3,0,3,1.1588713381998945,3,0.5989359631479919,1,92.37539886506718,1,0.33635459975632254,1,0.10870329953166064,1,0.9816335052725277,1,0.8519821954428183,1,42.63,62.75,1,1,0.9375684435,1.0098829482,0.8652539389,43,0.4532871972,0.57821454,0.3283598545,61,1.0430429,0.95512843,1.1309574,5,1,0.36110601,FRPL,1,0.31031635,1,0.54693878,1,0.59099102,1,0.8304748385,0.856606908,0.8043427691,0.62434965
49,007,Utah,Carbon County,20269,27657.55,61089.75,105362.1,1.7585361753,2.2078622462,0.7683548404,0.8011174801,0.7355922007,0.0291074753,0.042162395,0.0160525557,0.0124498417,0.021060728,0.0038389555,0.1632143988,0.1919137904,0.1345150073,0.0045548212,0.0097839663,-6.74324e-4,0.0223186226,0.0337900832,0.0108471619,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5360296595888102,1,96.746188085993,1,0,1,0.1385166760736,1,0.9873573580455051,1,0.8638803340125849,1,18.27,11.61,1,1,0.8789254763,0.9919528127,0.7658981399,32,0.5012320329,0.618364081,0.3840999847,70,1.1682289,1.0033568,1.3331009,6,1,0.76667488,FRPL,1,0.76126927,1,0.85714287,3,0.78571427,1,0.7934755598,0.8235288612,0.7634222585,0.69049269
49,009,Utah,Daggett County,980,27657.55,61089.75,105362.1,1.7719399184,2.2148778618,0.7683548386,0.8011174784,0.7355921988,0.0291074727,0.0421623918,0.016052553600000002,0.0124498439,0.0210607309,0.0038389569,0.1632144024,0.1919137942,0.1345150106,0.0045548208,0.0097839658,-6.74324e-4,0.0223186215,0.0337900819,0.0108471611,1,1,0,3,0,3,0,3,1,3,0.8033898305084746,3,99,1,0,1,0.03431372549019608,1,0.9983660130718954,3,0.9673202614379085,1,70,85,1,1,0.8789254653,0.9919528061,0.7658981244,32,0.5012320329,0.618364081,0.3840999847,70,NA,NA,NA,NA,NA,0,FRPL,1,0,1,0,3,0,3,0.7934755558,0.8235288574,0.7634222543,0.52932155
49,011,Utah,Davis County,351713,43563.17,87126.34,138389.1,1.9985340137,2.0362344169,0.8257946581,0.8496761224,0.8019131938,0.0227069923,0.0320866369,0.0133273477,0.0141647968,0.0216052865,0.0067243071,0.1213407608,0.1419000351,0.1007814866,0.0049901669,0.0094269215,5.534124e-4,0.011002625,0.0175707273,0.0044345227,0,1,0,3,3.48751856543068,3,0,3,1.201087467968243,3,0.651207979486697,1,66.90533486963476,1,0,1,0.1021839942580834,1,0.972254067315332,1,0.8648433112720795,1,63.99,65.73,1,1,0.8723877829,0.9561198992,0.7886556665,61,0.4514563107,0.5531456986,0.3497669227,92,1.0839298,1.0457537,1.1221058,6,1,0.077761874,FRPL,1,0.060052745,1,0.1402985,1,0.18891466,1,0.801720681,0.8251130511,0.7783283109,0.72740823
49,013,Utah,Duchesne County,19964,27657.55,61089.75,105362.1,1.7567848407,2.207862363,0.7683548423,0.8011174819,0.7355922026,0.0291074687,0.0421623869,0.0160525505,0.0124498415,0.0210607276,0.0038389553,0.163214409,0.1919138013,0.1345150167,0.0045548185,0.0097839621,-6.74325e-4,0.0223186201,0.0337900801,0.01084716,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5408648227502921,1,96.7696872742285,1,0,1,0.08532091616484377,1,0.9944367288672992,1,0.907649932431678,1,42.38,49.15,1,1,0.8789254498,0.9919527969,0.7658981028,32,0.5012320329,0.618364081,0.3840999847,70,0.83198571,0.67817461,0.98579681,6,1,0.3434248,FRPL,1,0.32483929,1,0.375,2,0.47493404,1,0.7934755568,0.8235288583,0.7634222552,0.7375803
49,015,Utah,Emery County,10014,27657.55,61089.75,105362.1,1.7585361803,2.2078622769,0.7683548484,0.8011174877,0.7355922091,0.0291074724,0.0421623914,0.0160525534,0.0124498418,0.021060728,0.0038389555,0.1632143973,0.1919137888,0.1345150059,0.0045548212,0.0097839663,-6.74324e-4,0.0223186189,0.0337900787,0.0108471592,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.6040845070422535,1,98.35591655898098,1,0,1,0.0632160510181236,1,0.9960497961887494,1,0.9204408598627869,1,21.17,24.09,1,1,0.8789254522,0.9919527984,0.7658981061,32,0.5012320329,0.618364081,0.3840999847,70,0.88229728,0.59792584,1.1666687,5,1,1,FRPL,1,1,1,1,3,1,1,0.7934755577,0.8235288592,0.7634222562,0.74600971
49,017,Utah,Garfield County,5080,25530.04,54707.24,97156,1.6472495672,2.0490838603,0.8171344173,0.8472008531,0.7870679815,0.0251354838,0.0373109321,0.0129600354,0.0271842024,0.0398328128,0.0145355921,0.1099044032,0.1342317688,0.0855770377,0,0,0,0.0206414933,0.0317003598,0.0095826268,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.6493074792243767,1,99,1,0,1,0.05956886994603665,1,0.9993601033883861,3,0.9372608522990082,1,8.65,27.2,1,1,0.9019359283,0.9820042897,0.8218675669,53,0.5091358025,0.638918304,0.3793533009,57,0.59948301,-0.047420871,1.2463869,4,2,0.97641027,FRPL,1,0.98020953,1,1,3,0.96385545,1,0.7770668764,0.8089907792,0.7451429736,0.50312281
49,019,Utah,Grand County,9764,27657.55,61089.75,105362.1,1.7585361924,2.2078623412,0.7683548335,0.8011174735,0.7355921934,0.0291074748,0.0421623944,0.0160525553,0.0124498441,0.0210607312,0.0038389571,0.1632144068,0.1919137989,0.1345150147,0.0045548192,0.0097839631,-6.74325e-4,0.0223186216,0.0337900821,0.0108471612,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.6393511988716503,1,94.56899871630296,1,0,1,0.10033099642029952,1,0.9881340158213122,1,0.8290173947633181,1,16.11,22.28,1,1,0.8789254688,0.9919528083,0.7658981293,32,0.5012320329,0.618364081,0.3840999847,70,1.4346366,1.1667138,1.7025594,6,1,0.52321428,FRPL,1,0.52780014,1,0.2857143,3,0.55218858,1,0.7934755543,0.823528856,0.7634222527,0.54956168
49,021,Utah,Iron County,52775,25530.04,54707.24,97156,1.6472495646,2.0490838897,0.8171344255,0.8472008607,0.7870679903,0.0251354786,0.0373109258,0.0129600314,0.0271842057,0.0398328168,0.0145355946,0.1099043955,0.1342317603,0.0855770307,0,0,0,0.0206414947,0.0317003616,0.0095826278,0,1,0,2,0,2,0,2,1.1962145284429921,2,0.5421990171990172,1,97.67128945960407,1,0,1,0.08821394699214434,1,0.9840807268582425,1,0.8846449148864918,1,13,24.14,1,1,0.901935911,0.9820042787,0.8218675432,53,0.5091358025,0.638918304,0.3793533009,57,1.0413855,0.90045261,1.1823184,5,1,0.47149289,FRPL,1,0.45806742,1,0.4909091,1,0.56457925,1,0.7770668724,0.8089907754,0.7451429694,0.56731433
49,023,Utah,Juab County,11555,25530.04,54707.24,97156,1.6301893761,2.0259698201,0.8171344202,0.8472008558,0.7870679846,0.0251354833,0.0373109315,0.012960035,0.0271842129,0.0398328257,0.0145356002,0.1099043852,0.134231749,0.0855770214,0,0,0,0.0206414984,0.0317003662,0.0095826306,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6257677902621723,1,95.88153444777274,1,0,1,0.04828047430136056,1,0.9982964694264502,1,0.9464787247081087,1,43.98,43.7,1,1,0.9019359001,0.9820042718,0.8218675284,53,0.5091358025,0.638918304,0.3793533009,57,0.90421188,0.63334405,1.1750797,5,1,0.38653105,FRPL,1,0.37946767,1,0.5,3,0.48800001,1,0.7770668662,0.8089907695,0.7451429629,0.55955172
49,025,Utah,Kane County,7709,25530.04,54707.24,97156,1.6472495612,2.0490838568,0.8171344259,0.8472008611,0.7870679907,0.0251354764,0.0373109231,0.0129600298,0.0271842155,0.0398328288,0.0145356022,0.1099043876,0.1342317516,0.0855770236,0,0,0,0.0206414945,0.0317003613,0.0095826277,1,1,0,2,0,2,0,2,1.0944900918318028,2,0.637852593266606,1,96.64450907076582,1,0,1,0.048707235859787965,1,0.996814652598049,1,0.9533862760542526,1,16.52,13.33,1,1,0.901935882,0.9820042603,0.8218675037,53,0.5091358025,0.638918304,0.3793533009,57,1.1699599,0.85661489,1.483305,6,1,0.74153167,FRPL,1,0.73973727,1,0.66666669,3,0.78082192,1,0.7770668623,0.8089907658,0.7451429588,0.53637904
49,027,Utah,Millard County,13006,25530.04,54707.24,97156,1.6472495722,2.0490839235,0.8171344228,0.8472008582,0.7870679874,0.0251354804,0.037310928,0.0129600328,0.0271842152,0.0398328285,0.014535602,0.1099043868,0.1342317508,0.0855770229,0,0,0,0.0206414947,0.0317003616,0.0095826278,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6622867972204675,1,96.30821808933396,1,0,1,0.12950833151334382,1,NA,NA,0.8626875681012212,1,23.19,14.72,1,1,0.9019358761,0.9820042565,0.8218674957,53,0.5091358025,0.638918304,0.3793533009,57,1.1216539,0.92223001,1.3210778,6,1,0.98635036,FRPL,1,0.99025577,1,1,3,0.96296299,1,0.7770668682,0.8089907714,0.745142965,0.67314363
49,029,Utah,Morgan County,12045,28771.95,66864.4,130689.5,1.6725106157,1.7106884322,0.8090233706,0.8393116481,0.778735093,0.0333720483,0.0472116961,0.0195324005,0.0137728849,0.0227534747,0.0047922951,0.1073252557,0.1311759772,0.0834745342,0.014326009,0.0234825868,0.0051694312,0.0221804315,0.0335284044,0.0108324587,1,3,0,3,0,3,0,3,1.058312020460358,3,0.7708982925018559,1,91.14364640883979,1,0,1,0.034253893958259424,1,0.9923626264630033,1,0.968756199166832,1,40.19,44.62,1,1,0.9375684597,1.0098829556,0.8652539639,43,0.4532871972,0.57821454,0.3283598545,61,0.94757485,0.74198067,1.1531690000000001,6,1,0,FRPL,1,0,1,0,3,0,1,0.8304748295,0.8566068995,0.8043427595,0.65706724
49,031,Utah,Piute County,1445,25530.04,54707.24,97156,1.6472495658,2.0490838715,0.8171344258,0.847200861,0.7870679906,0.0251354824,0.0373109304,0.0129600343,0.0271842078,0.0398328194,0.0145355962,0.1099043869,0.1342317509,0.0855770229,0,0,0,0.0206414971,0.0317003646,0.0095826296,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5188612099644128,2,99,1,0,1,0.018907563025210083,1,0.9989495798319328,3,0.9821428571428571,1,2,16,1,1,0.9019358752,0.9820042559,0.8218674944,53,0.5091358025,0.638918304,0.3793533009,57,1.0037544,0.1787536,1.8287551,3,3,0.97727275,FRPL,1,0.97307694,1,1,3,1,1,0.7770668716,0.8089907747,0.7451429686,0.43745726
49,033,Utah,Rich County,2464,28771.95,66864.4,130689.5,1.7466633265,1.7227890583,0.8090233608,0.8393116389,0.7787350826,0.0333720494,0.0472116974,0.0195324014,0.0137728837,0.0227534731,0.0047922943,0.1073252625,0.1311759847,0.0834745404,0.0143260113,0.0234825898,0.0051694328,0.0221804323,0.0335284053,0.0108324592,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.7393333333333333,2,99,1,0,1,0.10893617021276596,1,NA,NA,0.8910638297872341,1,20,52,1,1,0.9375684441,1.0098829484,0.8652539398,43,0.4532871972,0.57821454,0.3283598545,61,1.1283678,0.57692891,1.6798066,6,NA,0.45825243,FRPL,1,0.46985447,1,NA,NA,0.19047619,2,0.8304748365,0.8566069061,0.804342767,0.45005116
49,035,Utah,Salt Lake County,1152633,35661.01,72942.98,137781.2,1.622516238,1.5188475143,0.7575050176,0.7746989018,0.7403111334,0.0451524868,0.0534823469,0.0368226266,0.0284382955,0.0351066217,0.0217699693,0.1435652046,0.1576322086,0.1294982006,0.0020162277,0.0038157673,2.166882e-4,0.0233227678,0.0293775069,0.0172680286,1,3,0.6745429318449497,3,0,3,0,3,1.3949628445433266,3,0.5946155429528629,1,35.37980106612013,1,0.020811317375840195,2,0.17006741201807968,1,0.9472534328579808,1,0.7036236249867551,1,75.41,82.8,1,1,0.885162159,0.9287009525,0.8416233654,206,0.366906682,0.4300233026,0.3037900614,224,1.1926476,1.149151,1.2361442,4,2,0.41554576,FRPL,1,0.27209637,1,0.69142556,1,0.70742679,1,0.8228380118,0.8351522873,0.8105237364,0.84292102
49,037,Utah,San Juan County,15449,27657.55,61089.75,105362.1,1.7585362011,2.2078623355,0.768354833,0.801117473,0.7355921929,0.0291074675,0.0421623855,0.0160525496,0.0124498439,0.0210607309,0.0038389569,0.1632144118,0.1919138042,0.1345150193,0.0045548206,0.0097839654,-6.74324e-4,0.0223186232,0.0337900841,0.0108471624,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5301216545012165,1,97.60572805139186,1,0.3034684086041292,1,0.05590300904726902,1,0.9964389410503622,1,0.9084276119615957,1,7.94,48.43,1,1,0.8789254414,0.9919527919,0.765898091,32,0.5012320329,0.618364081,0.3840999847,70,1.0041168,0.80959862,1.1986349,6,1,1,FRPL,1,1,1,1,3,1,1,0.7934755603,0.8235288616,0.7634222589,0.59854263
49,039,Utah,Sanpete County,30623,25530.04,54707.24,97156,1.6472495762,2.0490838314,0.8171344173,0.847200853,0.7870679815,0.0251354819,0.0373109298,0.0129600339,0.0271842122,0.0398328248,0.0145355997,0.1099043957,0.1342317605,0.0855770309,0,0,0,0.0206414929,0.0317003593,0.0095826265,0,1,0,3,0,3,0,3,1.181433885694961,3,0.5085814360770577,1,98.09061822318604,1,0,1,0.10019184337321496,1,0.9799440422438259,1,0.8623912125443232,1,15.73,15.19,1,1,0.9019359114,0.982004279,0.8218675439,53,0.5091358025,0.638918304,0.3793533009,57,1.1121271,0.96969098,1.2545632,6,1,1,FRPL,1,1,1,1,1,1,1,0.7770668647,0.8089907681,0.7451429613,0.54909784
49,041,Utah,Sevier County,21539,25530.04,54707.24,97156,1.6472495672,2.0490838603,0.8171344173,0.8472008531,0.7870679815,0.0251354838,0.0373109321,0.0129600354,0.0271842024,0.0398328128,0.0145355921,0.1099044032,0.1342317688,0.0855770377,0,0,0,0.0206414933,0.0317003598,0.0095826268,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.6055983205038489,1,97.2081491447242,1,0,1,0.057452209410845986,1,0.9896173810517477,1,0.9439378271790769,1,15.08,13.1,1,1,0.9019359283,0.9820042897,0.8218675669,53,0.5091358025,0.638918304,0.3793533009,57,0.63243747,0.48279396,0.78208095,6,1,0.94015485,FRPL,1,0.93956935,1,0.87096775,1,0.90825689,1,0.7770668764,0.8089907792,0.7451429736,0.61849409
49,043,Utah,Summit County,41933,28771.95,66864.4,130689.5,1.5798779341,1.8366063354,0.8090233596,0.8393116379,0.7787350814,0.0333720495,0.0472116975,0.0195324015,0.0137728861,0.0227534763,0.0047922959,0.107325263,0.1311759851,0.0834745408,0.0143260132,0.0234825923,0.0051694341,0.0221804286,0.0335284008,0.0108324565,0,1,0,3,0,3,0,3,1.3147385103011093,3,0.7784650198001132,1,96.58821976397286,1,0,1,0.11561171551179644,1,0.9802909373766275,1,0.8376330104722503,1,81.88,66.44,1,1,0.937568455,1.0098829534,0.8652539566,43,0.4532871972,0.57821454,0.3283598545,61,1.3003523,1.0819122,1.5187925,4,2,0.049087029,FRPL,1,0.030130416,1,0.14285715,1,0.13507779,1,0.8304748237,0.8566068941,0.8043427534,0.69375002
49,045,Utah,Tooele County,69907,34445.3,70916.79,119829.1,1.981092453,2.0144150885,0.8039121715,0.8427247651,0.7650995778,0.0566866331,0.0792919901,0.0340812761,0.0154091858,0.0274501366,0.003368235,0.1040585471,0.133906994,0.0742101001,0.005721889,0.0130952705,-0.001651492,0.0142115735,0.0257821763,0.0026409707,1,1,0,2,32.50480769230769,2,0,2,0.9820254911216822,2,0.5571465033180194,1,92.79777566571624,1,0,1,0.11785771060997277,1,0.9913312071518402,1,0.8177805022328516,1,55.73,47.87,1,1,0.8875105505,0.9893222923,0.7856988088,37,0.2005981136,0.3231754415,0.0780207858,41,1.0854872,0.97143805,1.1995364,5,1,0.18775028,FRPL,1,0.16004236,1,0.20253165,1,0.35534215,1,0.7940505921,0.8303038035,0.7577973806,0.6536926
49,047,Utah,Uintah County,35438,27657.55,61089.75,105362.1,1.7827441828,2.1256105206,0.7683548415,0.8011174812,0.7355922019,0.0291074695,0.0421623878,0.0160525511,0.012449843,0.0210607297,0.0038389563,0.1632144051,0.1919137971,0.1345150131,0.0045548214,0.0097839666,-6.74324e-4,0.0223186196,0.0337900795,0.0108471597,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.5439744952178533,1,94.3486811661268,1,0,1,0.08702735792870556,1,0.9916700677994876,1,0.8920338377294187,1,54.15,68.21,1,1,0.8789254935,0.991952823,0.7658981639,32,0.5012320329,0.618364081,0.3840999847,70,0.86683327,0.74111098,0.99255556,5,1,0.50835323,FRPL,1,0.46965867,1,0.30000001,1,0.58024693,1,0.7934755628,0.823528864,0.7634222616,0.70909089
