state,county,state_name,county_name,population,pctl_20,pctl_50,pctl_80,share_affordable_80_ami,share_affordable_50_ami,famstruc_2par_married,famstruc_2par_married_ub,famstruc_2par_married_lb,famstruc_2par_unmarried,famstruc_2par_unmarried_ub,famstruc_2par_unmarried_lb,famstruc_1par_plusadults,famstruc_1par_plusadults_ub,famstruc_1par_plusadults_lb,famstruc_1par_noadults,famstruc_1par_noadults_ub,famstruc_1par_noadults_lb,famstruc_0par_2adults,famstruc_0par_2adults_ub,famstruc_0par_2adults_lb,famstruc_0par_other,famstruc_0par_other_ub,famstruc_0par_other_lb,asian_other,asian_other_quality,black_nonhispanic,black_nonhispanic_quality,hispanic,hispanic_quality,white_nonhispanic,white_nonhispanic_quality,election_turnout,election_turnout_quality,poverty_exposure,poverty_exposure_quality,white_nh_exposure,white_nh_exposure_quality,black_nh_exposure,black_nh_exposure_quality,hispanic_exposure,hispanic_exposure_quality,transit_cost,transit_trips,transit_cost_quality,transit_trips_quality,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,_FREQ_.x,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,_FREQ_.y,share_employed,share_employed_ub,share_employed_lb,average_to_living_wage_ratio
30,19,Montana,Daniels County,1747,24618.26,55315.1,110832.8,1.685982015,1.986438112,0.66264348,0.707701323,0.617585636,0.055544602,0.077371777,0.033717426,0.048820147,0.069356189,0.028284105,0.141706486,0.174941714,0.108471257,0.023646485,0.038126624,0.009166346,0.067638801,0.091570632,0.04370697,NA,NA,NA,NA,NA,NA,NA,NA,0.672727273,2,0,1,0.047917855,1,NA,NA,0.952082145,1,27,14,1,1,0.745406066,0.919695451,0.571116681,24,0.406644829,0.562826213,0.250463446,38,0.814025479,0.84505559,0.782995368,0.72019589
30,21,Montana,Dawson County,8680,24618.26,55315.1,110832.8,1.690391944,2.005766507,0.662643471,0.707701315,0.617585626,0.055544616,0.077371794,0.033717438,0.048820138,0.069356178,0.028284097,0.141706481,0.174941709,0.108471253,0.023646491,0.038126632,0.00916635,0.067638804,0.091570636,0.043706972,NA,NA,NA,NA,NA,NA,NA,NA,0.602894555,1,0,1,0.042766714,1,0.977816696,1,0.962748187,1,39.74,8.53,1,1,0.745406074,0.919695457,0.57111669,24,0.406644829,0.562826213,0.250463446,38,0.814025475,0.845055586,0.782995364,0.67544746
30,23,Montana,Deer Lodge County,9131,22541.41,56328.19,106456.2,1.741659953,1.825843323,0.595646343,0.657225832,0.534066853,0.068644697,0.10037121,0.036918183,0.053019237,0.08113491,0.024903565,0.249172506,0.30344519,0.194899822,0.007842555,0.018910838,-0.003225728,0.025674663,0.045520322,0.005829003,NA,NA,NA,NA,NA,NA,NA,NA,0.544818653,1,0,1,0.040181567,1,0.987458949,1,0.958806523,1,6.88,7.04,1,1,0.962857131,1.05022233,0.875491932,18,0.184785956,0.374966633,-0.00539472,16,0.818824512,0.856107377,0.781541647,0.62310028
30,25,Montana,Fallon County,2920,24618.26,55315.1,110832.8,1.661068736,1.969992708,0.662643496,0.70770134,0.617585653,0.0555446,0.077371776,0.033717425,0.04882014,0.06935618,0.028284099,0.141706482,0.17494171,0.108471254,0.023646483,0.038126622,0.009166345,0.067638798,0.091570629,0.043706967,NA,NA,NA,NA,NA,NA,NA,NA,0.687037037,1,0,1,0.035588443,1,0.985905567,1,0.97850599,1,19,12,1,1,0.745406054,0.919695442,0.571116667,24,0.406644829,0.562826213,0.250463446,38,0.814025477,0.845055588,0.782995366,0.84346503
30,27,Montana,Fergus County,11113,23706.47,50654.85,97115.48,1.607280109,1.750469432,0.694283107,0.738344624,0.650221591,0.070554595,0.095045567,0.046063623,0.027714707,0.043414121,0.012015294,0.156086911,0.190797624,0.121376198,0.004805849,0.011419943,-0.001808246,0.046554831,0.06670421,0.026405452,NA,NA,NA,NA,NA,NA,NA,NA,0.651785714,1,0,1,0.024412741,1,0.997738753,1,0.973313788,1,11.91,5.21,1,1,0.778912973,0.924996526,0.63282942,31,0.329906766,0.462921172,0.196892359,48,0.798148413,0.832353141,0.763943684,0.59199601
30,29,Montana,Flathead County,102106,21518.18,49641.75,100539.7,1.370183214,1.658030763,0.685431845,0.744801108,0.626062583,0.096623394,0.134397805,0.058848983,0.048297616,0.075709291,0.020885942,0.123405344,0.165457526,0.081353162,0,0,0,0.046241801,0.073092689,0.019390913,NA,NA,NA,NA,NA,NA,NA,NA,0.639316357,1,0,1,0.029436207,1,0.986370336,1,0.950306569,1,26.16,23.3,1,1,0.878876768,1.049787672,0.707965864,14,0.308792743,0.489894954,0.127690531,25,0.781354779,0.826361534,0.736348024,0.65599346
30,31,Montana,Gallatin County,111876,29379.81,66155.23,122757,1.586206911,1.784283342,0.812144169,0.85953177,0.764756568,0.048538434,0.074610433,0.022466436,0.041318104,0.065463998,0.017172211,0.077992294,0.110525656,0.045458933,0,0,0,0.020006998,0.036994843,0.003019154,3.303147877,3,0,3,0,3,0.88799016,3,0.706889079,1,0.224202345,1,0.038859579,1,0.987861653,1,0.951137817,1,55.57,66.9,1,1,0.968909186,1.029045758,0.908772614,32,0.454979388,0.667964256,0.24199452,21,0.867825972,0.897813966,0.837837977,0.68747979
30,33,Montana,Garfield County,1268,24618.26,55315.1,110832.8,1.675135942,2.000925031,0.662643479,0.707701323,0.617585635,0.05554461,0.077371787,0.033717433,0.048820139,0.06935618,0.028284098,0.141706481,0.174941709,0.108471253,0.02364649,0.038126631,0.00916635,0.067638801,0.091570632,0.043706969,NA,NA,NA,NA,NA,NA,NA,NA,0.854761905,2,0,1,0.001752848,1,NA,NA,0.998247152,3,9,13,1,1,0.74540606,0.919695447,0.571116674,24,0.406644829,0.562826213,0.250463446,38,0.814025473,0.845055584,0.782995362,0.4618372
30,35,Montana,Glacier County,13747,21518.18,49641.75,100539.7,1.370183173,1.658030757,0.685431856,0.744801118,0.626062594,0.096623404,0.134397816,0.058848991,0.048297608,0.07570928,0.020885936,0.123405334,0.165457514,0.081353153,0,0,0,0.046241799,0.073092686,0.019390912,NA,NA,NA,NA,NA,NA,NA,NA,0.550433839,1,0.525342044,1,0.031651161,1,0.993791145,1,0.954796888,1,0,10.17,1,1,0.878876761,1.049787669,0.707965852,14,0.308792743,0.489894954,0.127690531,25,0.781354773,0.826361528,0.736348018,0.63745356
30,37,Montana,Golden Valley County,826,24618.26,55315.1,110832.8,1.675135936,2.000924992,0.66264348,0.707701323,0.617585636,0.055544602,0.077371777,0.033717426,0.048820147,0.069356189,0.028284105,0.141706486,0.174941714,0.108471257,0.023646485,0.038126624,0.009166346,0.067638801,0.091570632,0.04370697,NA,NA,NA,NA,NA,NA,NA,NA,0.796638655,2,0,1,0.081491713,1,NA,NA,0.918508287,1,34,40,1,1,0.745406066,0.919695451,0.571116681,24,0.406644829,0.562826213,0.250463446,38,0.814025479,0.84505559,0.782995368,0.4314014
30,39,Montana,Granite County,3378,22541.41,56328.19,106456.2,1.741659962,1.82584334,0.595646374,0.657225863,0.534066885,0.068644703,0.100371218,0.036918188,0.053019221,0.081134889,0.024903553,0.249172478,0.303445161,0.194899796,0.007842553,0.018910834,-0.003225728,0.025674671,0.045520333,0.005829009,NA,NA,NA,NA,NA,NA,NA,NA,0.686100386,1,0,1,0.024166412,1,0.99847048,3,0.977363108,1,16,17,1,1,0.962857138,1.050222329,0.875491947,18,0.184785956,0.374966633,-0.00539472,16,0.818824508,0.856107374,0.781541643,0.52853763
30,41,Montana,Hill County,16347,23706.47,50654.85,97115.48,1.607280108,1.750469386,0.694283086,0.738344604,0.650221568,0.07055459,0.095045561,0.046063619,0.027714718,0.043414135,0.012015302,0.156086926,0.19079764,0.121376212,0.00480585,0.011419946,-0.001808245,0.04655483,0.066704209,0.026405452,NA,NA,NA,NA,NA,NA,NA,NA,0.537531276,1,0,1,0.037786445,1,0.993534424,1,0.947796613,1,15.51,35.28,1,1,0.77891298,0.924996531,0.632829429,31,0.329906766,0.462921172,0.196892359,48,0.798148402,0.832353131,0.763943673,0.62563324
30,43,Montana,Jefferson County,12097,22541.41,56328.19,106456.2,1.664562093,1.849974058,0.595646346,0.657225836,0.534066856,0.068644707,0.100371223,0.036918192,0.053019221,0.08113489,0.024903553,0.249172504,0.303445188,0.19489982,0.007842552,0.018910832,-0.003225729,0.02567467,0.045520332,0.005829008,NA,NA,NA,NA,NA,NA,NA,NA,0.739834711,1,0,1,0.026058139,1,0.992900055,1,0.961607962,1,36.82,63,1,1,0.962857152,1.050222327,0.875491978,18,0.184785956,0.374966633,-0.00539472,16,0.81882451,0.856107376,0.781541645,0.66513759
30,45,Montana,Judith Basin County,1952,23706.47,50654.85,97115.48,1.607280128,1.750469433,0.694283106,0.738344623,0.650221589,0.070554586,0.095045556,0.046063615,0.027714723,0.043414141,0.012015305,0.156086918,0.190797631,0.121376204,0.004805849,0.011419944,-0.001808245,0.046554819,0.066704195,0.026405442,NA,NA,NA,NA,NA,NA,NA,NA,0.729909366,1,0,1,0.022552537,1,NA,NA,0.977447463,1,11,56,1,1,0.778912954,0.924996511,0.632829396,31,0.329906766,0.462921172,0.196892359,48,0.798148409,0.832353138,0.76394368,0.52600473
30,47,Montana,Lake County,30250,23301.23,52681.04,99688.74,1.499529823,1.751567137,0.685722377,0.735886014,0.63555874,0.037399291,0.057902077,0.016896504,0.044940932,0.067327849,0.022554016,0.164345839,0.204391067,0.124300612,0.01696224,0.030915794,0.003008687,0.050629321,0.074319976,0.026938665,NA,NA,NA,NA,NA,NA,NA,NA,0.603525641,1,0.275212286,1,0.046542753,1,0.995538,1,0.950064023,1,5.68,5.8,1,1,0.898991853,1.019552767,0.77843094,24,0.656504854,0.796821439,0.51618827,44,0.854922072,0.884275406,0.825568737,0.58193982
30,49,Montana,Lewis and Clark County,68700,22541.41,56328.19,106456.2,1.668689885,1.80319424,0.595646338,0.657225827,0.534066848,0.068644691,0.100371203,0.036918178,0.053019242,0.081134915,0.024903568,0.249172507,0.303445191,0.194899822,0.007842552,0.018910833,-0.003225729,0.025674671,0.045520334,0.005829009,NA,NA,NA,NA,NA,NA,NA,NA,0.672938421,1,0,1,0.034364837,1,0.989011289,1,0.95257996,1,54.11,69.02,1,1,0.962857144,1.050222328,0.875491959,18,0.184785956,0.374966633,-0.00539472,16,0.818824508,0.856107373,0.781541642,0.71995461
30,51,Montana,Liberty County,2430,23706.47,50654.85,97115.48,1.607280119,1.750469403,0.694283109,0.738344626,0.650221592,0.070554597,0.095045569,0.046063625,0.027714715,0.043414131,0.012015299,0.156086909,0.190797622,0.121376197,0.004805849,0.011419943,-0.001808246,0.046554821,0.066704198,0.026405444,NA,NA,NA,NA,NA,NA,NA,NA,0.518059299,2,0,1,0.021491228,1,NA,NA,0.978508772,1,17,48,1,1,0.778912955,0.924996512,0.632829398,31,0.329906766,0.462921172,0.196892359,48,0.798148412,0.832353141,0.763943684,0.51165146
30,53,Montana,Lincoln County,19794,21518.18,49641.75,100539.7,1.370183225,1.658030809,0.685431888,0.744801149,0.626062627,0.096623375,0.134397783,0.058848967,0.048297613,0.075709286,0.020885939,0.12340533,0.16545751,0.081353151,0,0,0,0.046241794,0.07309268,0.019390908,NA,NA,NA,NA,NA,NA,NA,NA,0.596547315,1,0,1,0.030126237,1,0.998925182,1,0.963743308,1,3.47,0,1,1,0.878876787,1.04978768,0.707965895,14,0.308792743,0.489894954,0.127690531,25,0.781354751,0.826361508,0.736347995,0.57413036
30,55,Montana,McCone County,1675,24618.26,55315.1,110832.8,1.675135936,2.000924992,0.66264348,0.707701323,0.617585636,0.055544602,0.077371777,0.033717426,0.048820147,0.069356189,0.028284105,0.141706486,0.174941714,0.108471257,0.023646485,0.038126624,0.009166346,0.067638801,0.091570632,0.04370697,NA,NA,NA,NA,NA,NA,NA,NA,0.8,2,0,1,0.036196319,1,NA,NA,0.963803681,1,8,0,1,1,0.745406066,0.919695451,0.571116681,24,0.406644829,0.562826213,0.250463446,38,0.814025479,0.84505559,0.782995368,0.62901044
30,57,Montana,Madison County,8768,22541.41,56328.19,106456.2,1.741659957,1.825843301,0.595646348,0.657225837,0.534066858,0.068644702,0.100371216,0.036918187,0.053019234,0.081134905,0.024903562,0.249172498,0.303445181,0.194899814,0.007842552,0.018910833,-0.003225729,0.025674667,0.045520328,0.005829006,NA,NA,NA,NA,NA,NA,NA,NA,0.7465625,1,0,1,0.049344112,1,0.999375975,3,0.930069853,1,18.41,37.35,1,1,0.962857151,1.050222327,0.875491975,18,0.184785956,0.374966633,-0.00539472,16,0.818824506,0.856107372,0.781541641,0.64802527
30,59,Montana,Meagher County,1866,23706.47,50654.85,97115.48,1.607280116,1.750469453,0.694283091,0.738344609,0.650221574,0.070554599,0.095045571,0.046063626,0.027714713,0.043414128,0.012015298,0.156086924,0.190797638,0.12137621,0.00480585,0.011419945,-0.001808245,0.046554823,0.0667042,0.026405446,NA,NA,NA,NA,NA,NA,NA,NA,0.638562092,2,0,1,0.026930894,1,NA,NA,0.973069106,1,4,0,1,1,0.77891297,0.924996524,0.632829417,31,0.329906766,0.462921172,0.196892359,48,0.798148417,0.832353145,0.763943688,0.49190012
30,61,Montana,Mineral County,4316,23301.23,52681.04,99688.74,1.499529828,1.751567119,0.68572238,0.735886016,0.635558743,0.037399299,0.057902087,0.01689651,0.044940921,0.067327835,0.022554007,0.164345834,0.204391062,0.124300607,0.01696224,0.030915794,0.003008687,0.050629327,0.074319984,0.02693867,NA,NA,NA,NA,NA,NA,NA,NA,0.583188406,1,0,1,0.019883591,1,0.998660116,3,0.976920912,1,3.58,9.83,1,1,0.898991854,1.019552767,0.778430942,24,0.656504854,0.796821439,0.51618827,44,0.85492207,0.884275405,0.825568736,0.50320834
30,63,Montana,Missoula County,118791,23301.23,52681.04,99688.74,1.484769944,1.610668699,0.68572237,0.735886007,0.635558733,0.037399293,0.05790208,0.016896506,0.044940931,0.067327847,0.022554015,0.164345839,0.204391067,0.124300611,0.016962242,0.030915796,0.003008687,0.050629326,0.074319983,0.026938669,NA,NA,NA,NA,NA,NA,NA,NA,0.65971696,1,0,1,0.036612028,1,0.989872448,1,0.959608786,1,38.73,34.23,1,1,0.898991858,1.019552769,0.778430946,24,0.656504854,0.796821439,0.51618827,44,0.854922072,0.884275406,0.825568737,0.65434086
30,65,Montana,Musselshell County,4651,24618.26,55315.1,110832.8,1.675135963,2.000925094,0.662643462,0.707701306,0.617585617,0.055544609,0.077371786,0.033717432,0.048820138,0.069356178,0.028284097,0.141706493,0.174941722,0.108471264,0.023646489,0.038126629,0.009166349,0.06763881,0.091570643,0.043706977,NA,NA,NA,NA,NA,NA,NA,NA,0.661517615,1,0,1,0.026492524,1,NA,NA,0.968425941,1,9.03,14.87,1,1,0.74540606,0.919695446,0.571116673,24,0.406644829,0.562826213,0.250463446,38,0.814025469,0.845055581,0.782995358,0.73967886
30,67,Montana,Park County,16736,29379.81,66155.23,122757,1.693068927,1.839853504,0.812144164,0.859531765,0.764756563,0.048538441,0.074610441,0.022466441,0.041318106,0.065463999,0.017172212,0.077992289,0.11052565,0.045458929,0,0,0,0.020007,0.036994846,0.003019155,NA,NA,NA,NA,NA,NA,NA,NA,0.737219378,1,0,1,0.032496776,1,0.990524919,1,0.96118427,1,14.73,9.96,1,1,0.968909186,1.029045758,0.908772614,32,0.454979388,0.667964256,0.24199452,21,0.867825969,0.897813964,0.837837975,0.55736637
30,69,Montana,Petroleum County,513,23706.47,50654.85,97115.48,1.607280111,1.750469479,0.694283094,0.738344612,0.650221577,0.070554585,0.095045555,0.046063615,0.027714719,0.043414135,0.012015302,0.156086935,0.19079765,0.12137622,0.004805851,0.011419947,-0.001808245,0.046554817,0.066704192,0.026405441,NA,NA,NA,NA,NA,NA,NA,NA,0.87027027,2,0,1,0,1,NA,NA,NA,NA,5,15,1,1,0.778912962,0.924996518,0.632829407,31,0.329906766,0.462921172,0.196892359,48,0.79814841,0.832353138,0.763943681,0.42452833
30,71,Montana,Phillips County,4074,24618.26,55315.1,110832.8,1.675135922,2.000925031,0.66264348,0.707701324,0.617585636,0.055544605,0.077371781,0.033717429,0.048820147,0.069356189,0.028284104,0.14170648,0.174941708,0.108471252,0.023646482,0.03812662,0.009166344,0.067638806,0.091570639,0.043706974,NA,NA,NA,NA,NA,NA,NA,NA,0.674223602,1,0,1,0.024733269,1,NA,NA,0.975266731,1,3,0,1,1,0.745406035,0.919695427,0.571116643,24,0.406644829,0.562826213,0.250463446,38,0.814025479,0.84505559,0.782995368,0.53866935
30,73,Montana,Pondera County,5972,23706.47,50654.85,97115.48,1.607280138,1.750469437,0.694283121,0.738344637,0.650221604,0.070554588,0.095045558,0.046063617,0.027714718,0.043414134,0.012015301,0.156086904,0.190797617,0.121376192,0.00480585,0.011419944,-0.001808245,0.04655482,0.066704197,0.026405444,NA,NA,NA,NA,NA,NA,NA,NA,0.591313789,1,0,1,0.023932728,1,0.993074054,1,0.974294271,1,5.73,16.13,1,1,0.778912947,0.924996506,0.632829388,31,0.329906766,0.462921172,0.196892359,48,0.798148408,0.832353137,0.763943679,0.53107059
30,75,Montana,Powder River County,1716,24618.26,55315.1,110832.8,1.675135936,2.000924992,0.66264348,0.707701323,0.617585636,0.055544602,0.077371777,0.033717426,0.048820147,0.069356189,0.028284105,0.141706486,0.174941714,0.108471257,0.023646485,0.038126624,0.009166346,0.067638801,0.091570632,0.04370697,NA,NA,NA,NA,NA,NA,NA,NA,0.771428571,2,0,1,0.02717727,1,NA,NA,0.97282273,1,16,0,1,1,0.745406066,0.919695451,0.571116681,24,0.406644829,0.562826213,0.250463446,38,0.814025479,0.84505559,0.782995368,0.48885509
30,77,Montana,Powell County,6968,22541.41,56328.19,106456.2,1.741659933,1.825843282,0.595646322,0.657225812,0.534066831,0.06864471,0.100371226,0.036918193,0.053019237,0.081134909,0.024903565,0.249172507,0.303445192,0.194899823,0.00784255,0.01891083,-0.003225729,0.025674675,0.045520338,0.005829011,NA,NA,NA,NA,NA,NA,NA,NA,0.473960984,1,0,1,0.022392571,1,0.995628415,1,0.979479432,1,9.68,11.22,1,1,0.962857141,1.050222328,0.875491954,18,0.184785956,0.374966633,-0.00539472,16,0.818824507,0.856107372,0.781541641,0.64167511
30,79,Montana,Prairie County,1087,24618.26,55315.1,110832.8,1.675135963,2.000925094,0.662643462,0.707701306,0.617585617,0.055544609,0.077371786,0.033717432,0.048820138,0.069356178,0.028284097,0.141706493,0.174941722,0.108471264,0.023646489,0.038126629,0.009166349,0.06763881,0.091570643,0.043706977,NA,NA,NA,NA,NA,NA,NA,NA,0.653080569,2,0,1,0.013412817,1,NA,NA,0.986587183,1,12,23,1,1,0.74540606,0.919695446,0.571116673,24,0.406644829,0.562826213,0.250463446,38,0.814025469,0.845055581,0.782995358,0.62141168
30,81,Montana,Ravalli County,43172,23301.23,52681.04,99688.74,1.499529811,1.751567154,0.685722378,0.735886015,0.635558742,0.037399293,0.05790208,0.016896506,0.044940923,0.067327838,0.022554009,0.164345832,0.204391059,0.124300605,0.016962239,0.030915793,0.003008686,0.050629334,0.074319993,0.026938676,NA,NA,NA,NA,NA,NA,NA,NA,0.690736488,1,0,1,0.034279344,1,0.997274325,1,0.940693468,1,5.72,5.95,1,1,0.898991866,1.019552773,0.778430959,24,0.656504854,0.796821439,0.51618827,44,0.854922078,0.884275412,0.825568744,0.5879907
30,83,Montana,Richland County,10913,24618.26,55315.1,110832.8,1.581731646,1.952561658,0.662643467,0.707701312,0.617585623,0.055544606,0.077371783,0.03371743,0.048820138,0.069356178,0.028284097,0.141706503,0.174941733,0.108471273,0.023646481,0.038126619,0.009166343,0.067638805,0.091570637,0.043706973,0,2,0,2,0,2,1.146423513,2,0.576108811,1,0,1,0.051696984,1,NA,NA,0.920617159,1,53.9,30.62,1,1,0.745406035,0.919695427,0.571116643,24,0.406644829,0.562826213,0.250463446,38,0.814025468,0.845055579,0.782995356,0.82681656
30,85,Montana,Roosevelt County,11059,24618.26,55315.1,110832.8,1.675135944,2.000925049,0.662643486,0.707701329,0.617585642,0.055544604,0.07737178,0.033717428,0.04882014,0.069356181,0.028284099,0.141706487,0.174941716,0.108471259,0.023646487,0.038126626,0.009166347,0.067638797,0.091570628,0.043706967,NA,NA,NA,NA,NA,NA,NA,NA,0.482749504,1,0,1,0.039777277,1,0.995643447,1,0.959023324,1,1,0,1,1,0.745406049,0.919695438,0.57111666,24,0.406644829,0.562826213,0.250463446,38,0.814025479,0.84505559,0.782995368,0.64505231
30,87,Montana,Rosebud County,9063,24618.26,55315.1,110832.8,1.653524519,1.96781919,0.662643469,0.707701313,0.617585624,0.055544616,0.077371794,0.033717438,0.048820134,0.069356174,0.028284094,0.14170649,0.174941719,0.108471262,0.02364649,0.03812663,0.009166349,0.067638801,0.091570633,0.04370697,0,3,0,3,0,3,1.056854075,3,0.527175573,1,0,1,0.047665659,1,0.996911674,1,0.895250022,1,34.12,23.14,1,1,0.745406059,0.919695446,0.571116672,24,0.406644829,0.562826213,0.250463446,38,0.814025476,0.845055587,0.782995365,0.81898004
30,89,Montana,Sanders County,11844,23301.23,52681.04,99688.74,1.499529822,1.751567143,0.685722375,0.735886012,0.635558738,0.037399298,0.057902087,0.016896509,0.044940932,0.067327848,0.022554015,0.164345832,0.204391059,0.124300605,0.016962241,0.030915795,0.003008687,0.050629323,0.074319979,0.026938667,NA,NA,NA,NA,NA,NA,NA,NA,0.645311653,1,0,1,0.030031626,1,0.998317799,1,0.971609703,1,1.23,0,1,1,0.898991846,1.019552763,0.778430928,24,0.656504854,0.796821439,0.51618827,44,0.854922072,0.884275406,0.825568737,0.53698075
30,91,Montana,Sheridan County,3424,24618.26,55315.1,110832.8,1.639492295,1.932513453,0.66264348,0.707701323,0.617585636,0.055544602,0.077371777,0.033717426,0.048820147,0.069356189,0.028284105,0.141706486,0.174941714,0.108471257,0.023646485,0.038126624,0.009166346,0.067638801,0.091570632,0.04370697,NA,NA,NA,NA,NA,NA,NA,NA,0.65070922,1,0,1,0.026289286,1,NA,NA,0.962741317,1,21.14,11.46,1,1,0.745406066,0.919695451,0.571116681,24,0.406644829,0.562826213,0.250463446,38,0.814025479,0.84505559,0.782995368,0.63745356
30,93,Montana,Silver Bow County,34993,22541.41,56328.19,106456.2,1.741659965,1.825843314,0.595646325,0.657225815,0.534066835,0.068644704,0.100371219,0.036918189,0.053019242,0.081134916,0.024903569,0.249172507,0.303445191,0.194899823,0.007842554,0.018910836,-0.003225728,0.025674668,0.045520329,0.005829007,NA,NA,NA,NA,NA,NA,NA,NA,0.604964148,1,0.319202692,1,0.050966685,1,0.979293041,1,0.941178629,1,15.77,6.73,1,1,0.962857145,1.050222328,0.875491963,18,0.184785956,0.374966633,-0.00539472,16,0.81882451,0.856107376,0.781541645,0.66967267
30,95,Montana,Stillwater County,9534,29379.81,66155.23,122757,1.646504977,1.785857837,0.812144163,0.859531764,0.764756561,0.048538436,0.074610434,0.022466437,0.041318114,0.065464009,0.017172218,0.07799229,0.110525651,0.045458929,0,0,0,0.020006998,0.036994842,0.003019154,NA,NA,NA,NA,NA,NA,NA,NA,0.670288858,1,0,1,0.04102846,1,0.996276129,1,0.952306164,1,37.67,25.47,1,1,0.968909192,1.029045758,0.908772626,32,0.454979388,0.667964256,0.24199452,21,0.86782596,0.897813955,0.837837965,1.0013509
30,97,Montana,Sweet Grass County,3710,29379.81,66155.23,122757,1.664830044,1.845965622,0.812144154,0.859531757,0.764756552,0.048538437,0.074610436,0.022466437,0.041318106,0.065464,0.017172213,0.077992303,0.110525666,0.04545894,0,0,0,0.020007,0.036994845,0.003019155,NA,NA,NA,NA,NA,NA,NA,NA,0.763405797,1,0,1,0.032575965,1,0.997810019,1,0.969614016,1,21,12,1,1,0.96890918,1.029045757,0.908772602,32,0.454979388,0.667964256,0.24199452,21,0.867825966,0.89781396,0.837837971,0.80757731
30,99,Montana,Teton County,6162,23706.47,50654.85,97115.48,1.607280109,1.75046943,0.6942831,0.738344617,0.650221583,0.070554589,0.09504556,0.046063618,0.027714715,0.04341413,0.012015299,0.156086923,0.190797636,0.121376209,0.004805848,0.011419942,-0.001808246,0.046554826,0.066704204,0.026405448,NA,NA,NA,NA,NA,NA,NA,NA,0.690790899,1,0,1,0.017213077,1,0.99555753,1,0.982492705,1,17.79,22.96,1,1,0.778912948,0.924996507,0.632829389,31,0.329906766,0.462921172,0.196892359,48,0.798148406,0.832353135,0.763943677,0.55630255
30,101,Montana,Toole County,4853,23706.47,50654.85,97115.48,1.6072801,1.750469421,0.694283086,0.738344604,0.650221568,0.07055459,0.095045561,0.046063619,0.027714718,0.043414135,0.012015302,0.156086931,0.190797645,0.121376216,0.004805851,0.011419947,-0.001808245,0.046554824,0.066704202,0.026405447,0,2,0,2,0,2,1.185741088,2,0.498653611,1,0,3,0.038298589,1,0.986135182,1,0.962546975,1,12.05,13.02,2,2,0.778912943,0.924996503,0.632829382,31,0.329906766,0.462921172,0.196892359,48,0.798148419,0.832353147,0.763943691,0.70246536
30,103,Montana,Treasure County,679,24618.26,55315.1,110832.8,1.675135913,2.000925037,0.662643496,0.70770134,0.617585653,0.0555446,0.077371776,0.033717425,0.04882014,0.06935618,0.028284099,0.141706482,0.17494171,0.108471254,0.023646483,0.038126622,0.009166345,0.067638798,0.091570629,0.043706967,NA,NA,NA,NA,NA,NA,NA,NA,0.651470588,2,0,1,0.007722008,1,NA,NA,0.992277992,1,15,33,1,1,0.745406054,0.919695442,0.571116667,24,0.406644829,0.562826213,0.250463446,38,0.814025477,0.845055588,0.782995366,0.56848627
30,105,Montana,Valley County,7437,24618.26,55315.1,110832.8,1.675135926,2.000924967,0.662643475,0.707701319,0.617585631,0.05554461,0.077371787,0.033717433,0.048820144,0.069356186,0.028284103,0.141706495,0.174941724,0.108471265,0.023646481,0.038126618,0.009166343,0.067638795,0.091570626,0.043706965,NA,NA,NA,NA,NA,NA,NA,NA,0.670223752,1,0,1,0.0269662,1,0.998053212,1,0.963405144,1,21.88,21.42,1,1,0.745406029,0.919695422,0.571116636,24,0.406644829,0.562826213,0.250463446,38,0.814025474,0.845055585,0.782995363,0.62310028
30,107,Montana,Wheatland County,2236,23706.47,50654.85,97115.48,1.607280105,1.750469413,0.694283119,0.738344635,0.650221603,0.070554575,0.095045544,0.046063606,0.027714718,0.043414135,0.012015301,0.156086921,0.190797635,0.121376207,0.004805849,0.011419944,-0.001808245,0.046554818,0.066704195,0.026405442,NA,NA,NA,NA,NA,NA,NA,NA,0.594968553,2,0,1,0.026523965,1,NA,NA,0.973476035,1,4,9,1,1,0.778912934,0.924996496,0.632829372,31,0.329906766,0.462921172,0.196892359,48,0.798148398,0.832353128,0.763943669,0.58932793
30,109,Montana,Wibaux County,1034,24618.26,55315.1,110832.8,1.675135919,2.000925022,0.662643487,0.70770133,0.617585643,0.055544615,0.077371793,0.033717437,0.048820144,0.069356186,0.028284102,0.141706467,0.174941694,0.108471241,0.02364649,0.038126631,0.00916635,0.067638797,0.091570628,0.043706966,NA,NA,NA,NA,NA,NA,NA,NA,0.614772727,2,0,1,0.041702128,1,NA,NA,0.958297872,1,9,13,1,1,0.74540606,0.919695446,0.571116673,24,0.406644829,0.562826213,0.250463446,38,0.814025484,0.845055595,0.782995374,0.50976503
30,111,Montana,Yellowstone County,160137,22288.13,50857.47,98473.03,1.569046804,1.549386793,0.651952486,0.690521142,0.61338383,0.071257564,0.092086659,0.05042847,0.051925204,0.069889809,0.033960599,0.170371366,0.200811561,0.139931171,0.008436,0.015841185,0.001030815,0.046057381,0.063028794,0.029085967,NA,NA,NA,NA,NA,NA,NA,NA,0.587378352,1,0,1,0.058829462,1,0.985743511,1,0.918767387,1,55.26,42.68,1,1,0.725018003,0.879724163,0.570311842,32,0.412336553,0.537945427,0.286727679,59,0.83100991,0.85608521,0.805934609,0.74628067
