year,state,county,environmental,subgroup,subgroup_type,environmental_quality
2014,19,21,96.2686217,All,all,1
2014,19,21,NA,High Poverty,poverty,NA
2014,19,21,96.27300018,Low Poverty,poverty,1
2014,19,23,94.06788721,All,all,1
2014,19,23,NA,High Poverty,poverty,NA
2014,19,23,94.03434313,Low Poverty,poverty,1
2014,19,25,96,All,all,1
2014,19,25,NA,High Poverty,poverty,NA
2014,19,25,96,Low Poverty,poverty,1
2014,19,27,95.51342865,All,all,1
2014,19,27,NA,High Poverty,poverty,NA
2014,19,27,95.52050765,Low Poverty,poverty,1
2014,19,29,94.30509712,All,all,1
2014,19,29,NA,High Poverty,poverty,NA
2014,19,29,94.30009456,Low Poverty,poverty,1
2014,19,31,89.3023218,All,all,1
2014,19,31,NA,High Poverty,poverty,NA
2014,19,31,89.27481144,Low Poverty,poverty,1
2014,19,33,92.18859679,All,all,1
2014,19,33,NA,High Poverty,poverty,NA
2014,19,33,92.2603752,Low Poverty,poverty,1
2014,19,35,96.0891337,All,all,1
2014,19,35,NA,High Poverty,poverty,NA
2014,19,35,96.12018357,Low Poverty,poverty,1
2014,19,37,95.08248844,All,all,1
2014,19,37,NA,High Poverty,poverty,NA
2014,19,37,95.07406056,Low Poverty,poverty,1
2014,19,39,88.01820336,All,all,1
2014,19,39,NA,High Poverty,poverty,NA
2014,19,39,88.25839968,Low Poverty,poverty,1
2014,19,41,96.30607067,All,all,1
2014,19,41,NA,High Poverty,poverty,NA
2014,19,41,96.31671758,Low Poverty,poverty,1
2014,19,43,94.46329609,All,all,1
2014,19,43,NA,High Poverty,poverty,NA
2014,19,43,94.4645568,Low Poverty,poverty,1
2014,19,45,83.13328401,All,all,1
2014,19,45,NA,High Poverty,poverty,NA
2014,19,45,83.45144165,Low Poverty,poverty,1
2014,19,47,94.73544238,All,all,1
2014,19,47,NA,High Poverty,poverty,NA
2014,19,47,94.80274467,Low Poverty,poverty,1
2014,19,49,87.52111641,All,all,1
2014,19,49,NA,High Poverty,poverty,NA
2014,19,49,87.47690668,Low Poverty,poverty,1
2014,19,51,90.55436395,All,all,1
2014,19,51,NA,High Poverty,poverty,NA
2014,19,51,90.52966672,Low Poverty,poverty,1
2014,19,53,90.54405021,All,all,1
2014,19,53,NA,High Poverty,poverty,NA
2014,19,53,90.59415796,Low Poverty,poverty,1
2014,19,55,93.86528615,All,all,1
2014,19,55,NA,High Poverty,poverty,NA
2014,19,55,93.88959633,Low Poverty,poverty,1
2014,19,57,80.66819819,All,all,1
2014,19,57,NA,High Poverty,poverty,NA
2014,19,57,80.71278155,Low Poverty,poverty,1
2014,19,59,96.12016354,All,all,1
2014,19,59,NA,High Poverty,poverty,NA
2014,19,59,96.1258205,Low Poverty,poverty,1
2014,19,61,87.01541517,All,all,1
2014,19,61,NA,High Poverty,poverty,NA
2014,19,61,87.31403013,Low Poverty,poverty,1
2014,19,63,96.04261025,All,all,1
2014,19,63,NA,High Poverty,poverty,NA
2014,19,63,96.07635883,Low Poverty,poverty,1
2014,19,65,95.00057991,All,all,1
2014,19,65,NA,High Poverty,poverty,NA
2014,19,65,94.97809672,Low Poverty,poverty,1
2014,19,67,95.02055346,All,all,1
2014,19,67,NA,High Poverty,poverty,NA
2014,19,67,95.05214791,Low Poverty,poverty,1
2014,19,69,95.55552403,All,all,1
2014,19,69,NA,High Poverty,poverty,NA
2014,19,69,95.57533942,Low Poverty,poverty,1
2014,19,71,90.66777778,All,all,1
2014,19,71,NA,High Poverty,poverty,NA
2014,19,71,90.6771115,Low Poverty,poverty,1
2014,19,73,94.96717938,All,all,1
2014,19,73,NA,High Poverty,poverty,NA
2014,19,73,94.98840764,Low Poverty,poverty,1
2014,19,75,94.65024591,All,all,1
2014,19,75,NA,High Poverty,poverty,NA
2014,19,75,94.64686207,Low Poverty,poverty,1
2014,19,77,93.81221049,All,all,1
2014,19,77,NA,High Poverty,poverty,NA
2014,19,77,93.81855011,Low Poverty,poverty,1
2014,19,79,89.32161687,All,all,1
2014,19,79,NA,High Poverty,poverty,NA
2014,19,79,89.27622272,Low Poverty,poverty,1
2014,19,81,95.50747204,All,all,1
2014,19,81,NA,High Poverty,poverty,NA
2014,19,81,95.50059856,Low Poverty,poverty,1
2014,19,83,94.65948523,All,all,1
2014,19,83,NA,High Poverty,poverty,NA
2014,19,83,94.66960411,Low Poverty,poverty,1
2014,19,85,90.91219178,All,all,1
2014,19,85,NA,High Poverty,poverty,NA
2014,19,85,90.91028023,Low Poverty,poverty,1
2014,19,87,88.87631827,All,all,1
2014,19,87,NA,High Poverty,poverty,NA
2014,19,87,89.03313729,Low Poverty,poverty,1
2014,19,89,95.16570469,All,all,1
2014,19,89,NA,High Poverty,poverty,NA
2014,19,89,95.21068758,Low Poverty,poverty,1
2014,19,91,95.42143665,All,all,1
2014,19,91,NA,High Poverty,poverty,NA
2014,19,91,95.43227186,Low Poverty,poverty,1
2014,19,93,96.35187015,All,all,1
2014,19,93,NA,High Poverty,poverty,NA
2014,19,93,96.38549554,Low Poverty,poverty,1
2014,19,95,91.43650405,All,all,1
2014,19,95,NA,High Poverty,poverty,NA
2014,19,95,91.42462433,Low Poverty,poverty,1
2014,19,97,90.74236874,All,all,1
2014,19,97,NA,High Poverty,poverty,NA
2014,19,97,90.76892361,Low Poverty,poverty,1
2014,19,99,89.2473376,All,all,1
2014,19,99,NA,High Poverty,poverty,NA
2014,19,99,89.287511,Low Poverty,poverty,1
2014,19,101,68.87925389,All,all,1
2014,19,101,NA,High Poverty,poverty,NA
2014,19,101,69.59851132,Low Poverty,poverty,1
2014,19,103,79.73536937,All,all,1
2014,19,103,74.26995219,High Poverty,poverty,1
2014,19,103,80.92633671,Low Poverty,poverty,1
2014,19,105,71.74547484,All,all,1
2014,19,105,NA,High Poverty,poverty,NA
2014,19,105,76.8726314,Low Poverty,poverty,1
2014,19,107,91.23906959,All,all,1
2014,19,107,NA,High Poverty,poverty,NA
2014,19,107,91.24127414,Low Poverty,poverty,1
2014,19,109,96.15520949,All,all,1
2014,19,109,NA,High Poverty,poverty,NA
2014,19,109,96.14738142,Low Poverty,poverty,1
2014,19,111,79.65838771,All,all,1
2014,19,111,53,High Poverty,poverty,1
2014,19,111,81.51980269,Low Poverty,poverty,1
2014,19,113,66.09942911,All,all,1
2014,19,113,23,High Poverty,poverty,1
2014,19,113,67.49932974,Low Poverty,poverty,1
2014,19,115,89.7463954,All,all,1
2014,19,115,NA,High Poverty,poverty,NA
2014,19,115,89.7306085,Low Poverty,poverty,1
2014,19,117,91.27649402,All,all,1
2014,19,117,NA,High Poverty,poverty,NA
2014,19,117,91.30509868,Low Poverty,poverty,1
2014,19,119,96.71121575,All,all,1
2014,19,119,NA,High Poverty,poverty,NA
2014,19,119,96.71266862,Low Poverty,poverty,1
2014,19,121,91.8523258,All,all,1
2014,19,121,NA,High Poverty,poverty,NA
2014,19,121,91.84579838,Low Poverty,poverty,1
2014,19,123,87.63483497,All,all,1
2014,19,123,NA,High Poverty,poverty,NA
2014,19,123,87.81607335,Low Poverty,poverty,1
2014,19,125,88.47733277,All,all,1
2014,19,125,NA,High Poverty,poverty,NA
2014,19,125,88.68602496,Low Poverty,poverty,1
2014,19,127,90.18080739,All,all,1
2014,19,127,NA,High Poverty,poverty,NA
2014,19,127,90.347493,Low Poverty,poverty,1
2014,19,129,88.78817075,All,all,1
2014,19,129,NA,High Poverty,poverty,NA
2014,19,129,88.78851252,Low Poverty,poverty,1
2014,19,131,95.64696575,All,all,1
2014,19,131,NA,High Poverty,poverty,NA
2014,19,131,95.66055341,Low Poverty,poverty,1
2014,19,133,91.83418953,All,all,1
2014,19,133,NA,High Poverty,poverty,NA
2014,19,133,91.9811273,Low Poverty,poverty,1
2014,19,135,91.26025689,All,all,1
2014,19,135,NA,High Poverty,poverty,NA
2014,19,135,91.26065127,Low Poverty,poverty,1
2014,19,137,92.9159162,All,all,1
2014,19,137,NA,High Poverty,poverty,NA
2014,19,137,93.01236007,Low Poverty,poverty,1
2014,19,139,78.7390858,All,all,1
2014,19,139,NA,High Poverty,poverty,NA
2014,19,139,79.04130937,Low Poverty,poverty,1
2014,19,141,96.6425598,All,all,1
2014,19,141,NA,High Poverty,poverty,NA
2014,19,141,96.6299383,Low Poverty,poverty,1
2014,19,143,97,All,all,1
2014,19,143,NA,High Poverty,poverty,NA
2014,19,143,97,Low Poverty,poverty,1
2014,19,145,91.96295355,All,all,1
2014,19,145,NA,High Poverty,poverty,NA
2014,19,145,92.01059073,Low Poverty,poverty,1
2014,19,147,96.57303249,All,all,1
2014,19,147,NA,High Poverty,poverty,NA
2014,19,147,96.58775103,Low Poverty,poverty,1
2014,19,149,95.29041327,All,all,1
2014,19,149,NA,High Poverty,poverty,NA
2014,19,149,95.29413061,Low Poverty,poverty,1
2014,19,151,96.16339869,All,all,1
2014,19,151,NA,High Poverty,poverty,NA
2014,19,151,96.15637584,Low Poverty,poverty,1
2014,19,153,77.25094578,All,all,1
2014,19,153,71.28846154,High Poverty,poverty,1
2014,19,153,77.53075165,Low Poverty,poverty,1
2014,19,155,70.26289008,All,all,1
2014,19,155,NA,High Poverty,poverty,NA
2014,19,155,70.98429333,Low Poverty,poverty,1
2014,19,157,92.16120437,All,all,1
2014,19,157,NA,High Poverty,poverty,NA
2014,19,157,92.17642777,Low Poverty,poverty,1
2014,19,159,92.43329398,All,all,1
2014,19,159,NA,High Poverty,poverty,NA
2014,19,159,92.42490842,Low Poverty,poverty,1
2014,19,161,96.53060421,All,all,1
2014,19,161,NA,High Poverty,poverty,NA
2014,19,161,96.52964297,Low Poverty,poverty,1
2014,19,163,64.40777292,All,all,1
2014,19,163,56,High Poverty,poverty,1
2014,19,163,64.77634273,Low Poverty,poverty,1
2014,19,165,94.50307462,All,all,1
2014,19,165,NA,High Poverty,poverty,NA
2014,19,165,94.52210852,Low Poverty,poverty,1
2014,19,167,96.24158664,All,all,1
2014,19,167,NA,High Poverty,poverty,NA
2014,19,167,96.25508661,Low Poverty,poverty,1
2014,19,169,87.94757393,All,all,1
2014,19,169,86.2399664,High Poverty,poverty,1
2014,19,169,88.52061074,Low Poverty,poverty,1
2014,19,171,93.2807377,All,all,1
2014,19,171,NA,High Poverty,poverty,NA
2014,19,171,93.40167922,Low Poverty,poverty,1
2014,19,173,93,All,all,1
2014,19,173,NA,High Poverty,poverty,NA
2014,19,173,93,Low Poverty,poverty,1
2014,19,175,91.21594711,All,all,1
2014,19,175,NA,High Poverty,poverty,NA
2014,19,175,91.2811177,Low Poverty,poverty,1
2014,19,177,90,All,all,1
2014,19,177,NA,High Poverty,poverty,NA
2014,19,177,90,Low Poverty,poverty,1
2014,19,179,83.66553691,All,all,1
2014,19,179,NA,High Poverty,poverty,NA
2014,19,179,84.05038245,Low Poverty,poverty,1
2014,19,181,88.63470611,All,all,1
2014,19,181,NA,High Poverty,poverty,NA
2014,19,181,88.55359751,Low Poverty,poverty,1
2014,19,183,89.22313521,All,all,1
2014,19,183,NA,High Poverty,poverty,NA
2014,19,183,89.24952876,Low Poverty,poverty,1
2014,19,185,91.98433829,All,all,1
2014,19,185,NA,High Poverty,poverty,NA
2014,19,185,91.97151259,Low Poverty,poverty,1
2014,19,187,93.39140084,All,all,1
2014,19,187,NA,High Poverty,poverty,NA
2014,19,187,93.39057285,Low Poverty,poverty,1
2014,19,189,94.92851104,All,all,1
2014,19,189,NA,High Poverty,poverty,NA
2014,19,189,95.00617965,Low Poverty,poverty,1
2014,19,191,95.54540249,All,all,1
2014,19,191,NA,High Poverty,poverty,NA
2014,19,191,95.61778635,Low Poverty,poverty,1
2014,19,193,89.3017622,All,all,1
2014,19,193,88,High Poverty,poverty,1
2014,19,193,89.47326826,Low Poverty,poverty,1
2014,19,195,95.68336197,All,all,1
2014,19,195,NA,High Poverty,poverty,NA
2014,19,195,95.70248062,Low Poverty,poverty,1
2014,19,197,93.16275851,All,all,1
2014,19,197,NA,High Poverty,poverty,NA
2014,19,197,93.19360836,Low Poverty,poverty,1
2014,20,1,73.56297305,All,all,1
2014,20,1,NA,High Poverty,poverty,NA
2014,20,1,73.68445765,Low Poverty,poverty,1
2014,20,3,76.73775433,All,all,1
2014,20,3,NA,High Poverty,poverty,NA
2014,20,3,76.86463799,Low Poverty,poverty,1
2014,20,5,73.71655613,All,all,1
2014,20,5,NA,High Poverty,poverty,NA
2014,20,5,74.7558103,Low Poverty,poverty,1
2014,20,7,77.33176807,All,all,1
2014,20,7,NA,High Poverty,poverty,NA
2014,20,7,77.28069353,Low Poverty,poverty,1
2014,20,9,91.36777189,All,all,1
2014,20,9,NA,High Poverty,poverty,NA
2014,20,9,91.3897101,Low Poverty,poverty,1
2014,20,11,69.32052572,All,all,1
2014,20,11,NA,High Poverty,poverty,NA
2014,20,11,69.42418153,Low Poverty,poverty,1
2014,20,13,88.94932501,All,all,1
2014,20,13,NA,High Poverty,poverty,NA
2014,20,13,88.96425856,Low Poverty,poverty,1
2014,20,15,66.29813278,All,all,1
2014,20,15,NA,High Poverty,poverty,NA
2014,20,15,66.82038314,Low Poverty,poverty,1
2014,20,17,81,All,all,1
2014,20,17,NA,High Poverty,poverty,NA
2014,20,17,81,Low Poverty,poverty,1
2014,20,19,69,All,all,1
2014,20,19,NA,High Poverty,poverty,NA
2014,20,19,69,Low Poverty,poverty,1
2014,20,21,69.748855,All,all,1
2014,20,21,NA,High Poverty,poverty,NA
2014,20,21,69.75344304,Low Poverty,poverty,1
2014,20,23,98,All,all,1
2014,20,23,NA,High Poverty,poverty,NA
2014,20,23,98,Low Poverty,poverty,1
2014,20,25,92,All,all,1
2014,20,25,NA,High Poverty,poverty,NA
2014,20,25,92,Low Poverty,poverty,1
2014,20,27,88.39787234,All,all,1
2014,20,27,NA,High Poverty,poverty,NA
2014,20,27,88.42227347,Low Poverty,poverty,1
2014,20,29,91.19279796,All,all,1
2014,20,29,NA,High Poverty,poverty,NA
2014,20,29,91.35042735,Low Poverty,poverty,1
2014,20,31,81,All,all,1
2014,20,31,NA,High Poverty,poverty,NA
2014,20,31,81,Low Poverty,poverty,1
2014,20,33,91,All,all,1
2014,20,33,NA,High Poverty,poverty,NA
2014,20,33,91,Low Poverty,poverty,1
2014,20,35,71.4878042,All,all,1
2014,20,35,NA,High Poverty,poverty,NA
2014,20,35,71.90016006,Low Poverty,poverty,1
2014,20,37,70.37581791,All,all,1
2014,20,37,65,High Poverty,poverty,1
2014,20,37,70.86893413,Low Poverty,poverty,1
2014,20,39,97.3348199,All,all,1
2014,20,39,NA,High Poverty,poverty,NA
2014,20,39,97.34223706,Low Poverty,poverty,1
2014,20,41,85.05442696,All,all,1
2014,20,41,NA,High Poverty,poverty,NA
2014,20,41,85.05964028,Low Poverty,poverty,1
2014,20,43,83.91295547,All,all,1
2014,20,43,NA,High Poverty,poverty,NA
2014,20,43,83.65612148,Low Poverty,poverty,1
2014,20,45,68.42643554,All,all,1
2014,20,45,61,High Poverty,poverty,1
2014,20,45,69.66055046,Low Poverty,poverty,1
2014,20,47,93.49434464,All,all,1
2014,20,47,NA,High Poverty,poverty,NA
2014,20,47,93.51200315,Low Poverty,poverty,1
2014,20,49,77,All,all,1
2014,20,49,NA,High Poverty,poverty,NA
2014,20,49,77,Low Poverty,poverty,1
2014,20,51,91.63536256,All,all,1
2014,20,51,NA,High Poverty,poverty,NA
2014,20,51,91.73331891,Low Poverty,poverty,1
2014,20,53,89.89399348,All,all,1
2014,20,53,NA,High Poverty,poverty,NA
2014,20,53,90.10577705,Low Poverty,poverty,1
2014,20,55,91.80252837,All,all,1
2014,20,55,NA,High Poverty,poverty,NA
2014,20,55,91.86276328,Low Poverty,poverty,1
2014,20,57,91.77537279,All,all,1
2014,20,57,NA,High Poverty,poverty,NA
2014,20,57,91.81663763,Low Poverty,poverty,1
2014,20,59,75.79530851,All,all,1
2014,20,59,NA,High Poverty,poverty,NA
2014,20,59,75.95693049,Low Poverty,poverty,1
2014,20,61,78.18103023,All,all,1
2014,20,61,NA,High Poverty,poverty,NA
2014,20,61,78.39249742,Low Poverty,poverty,1
2014,20,63,96.39913855,All,all,1
2014,20,63,NA,High Poverty,poverty,NA
2014,20,63,96.41087733,Low Poverty,poverty,1
2014,20,65,95.74404304,All,all,1
2014,20,65,NA,High Poverty,poverty,NA
2014,20,65,95.72256913,Low Poverty,poverty,1
2014,20,67,92.19539206,All,all,1
2014,20,67,NA,High Poverty,poverty,NA
2014,20,67,92.21040825,Low Poverty,poverty,1
2014,20,69,95,All,all,1
2014,20,69,NA,High Poverty,poverty,NA
2014,20,69,95,Low Poverty,poverty,1
2014,20,71,98,All,all,1
2014,20,71,NA,High Poverty,poverty,NA
2014,20,71,98,Low Poverty,poverty,1
2014,20,73,81.90839107,All,all,1
2014,20,73,NA,High Poverty,poverty,NA
2014,20,73,81.90454124,Low Poverty,poverty,1
2014,20,75,96,All,all,1
2014,20,75,NA,High Poverty,poverty,NA
2014,20,75,96,Low Poverty,poverty,1
2014,20,77,78.34270234,All,all,1
2014,20,77,NA,High Poverty,poverty,NA
2014,20,77,78.33168112,Low Poverty,poverty,1
2014,20,79,76.78377446,All,all,1
2014,20,79,NA,High Poverty,poverty,NA
2014,20,79,76.90078855,Low Poverty,poverty,1
2014,20,81,94,All,all,1
2014,20,81,NA,High Poverty,poverty,NA
2014,20,81,94,Low Poverty,poverty,1
2014,20,83,95,All,all,1
2014,20,83,NA,High Poverty,poverty,NA
2014,20,83,95,Low Poverty,poverty,1
2014,20,85,85,All,all,1
2014,20,85,NA,High Poverty,poverty,NA
2014,20,85,85,Low Poverty,poverty,1
2014,20,87,82.09998944,All,all,1
2014,20,87,NA,High Poverty,poverty,NA
2014,20,87,82.06691254,Low Poverty,poverty,1
2014,20,89,95.37058824,All,all,1
2014,20,89,NA,High Poverty,poverty,NA
2014,20,89,95.35854127,Low Poverty,poverty,1
2014,20,91,58.1099808,All,all,1
2014,20,91,NA,High Poverty,poverty,NA
2014,20,91,58.21617693,Low Poverty,poverty,1
2014,20,93,94,All,all,1
2014,20,93,NA,High Poverty,poverty,NA
2014,20,93,94,Low Poverty,poverty,1
2014,20,95,84.45626598,All,all,1
2014,20,95,NA,High Poverty,poverty,NA
2014,20,95,84.4730891,Low Poverty,poverty,1
2014,20,97,92,All,all,1
2014,20,97,NA,High Poverty,poverty,NA
2014,20,97,92,Low Poverty,poverty,1
2014,20,99,72.07114252,All,all,1
2014,20,99,NA,High Poverty,poverty,NA
2014,20,99,72.13073064,Low Poverty,poverty,1
2014,20,101,97,All,all,1
2014,20,101,NA,High Poverty,poverty,NA
2014,20,101,97,Low Poverty,poverty,1
2014,20,103,70.97289122,All,all,1
2014,20,103,64,High Poverty,poverty,1
2014,20,103,71.46667091,Low Poverty,poverty,1
2014,20,105,92,All,all,1
2014,20,105,NA,High Poverty,poverty,NA
2014,20,105,92,Low Poverty,poverty,1
2014,20,107,74.87927966,All,all,1
2014,20,107,NA,High Poverty,poverty,NA
2014,20,107,74.93152214,Low Poverty,poverty,1
2014,20,109,96,All,all,1
2014,20,109,NA,High Poverty,poverty,NA
2014,20,109,96,Low Poverty,poverty,1
2014,20,111,72.91405551,All,all,1
2014,20,111,73,High Poverty,poverty,1
2014,20,111,73.20046888,Low Poverty,poverty,1
2014,20,113,82.22205541,All,all,1
2014,20,113,NA,High Poverty,poverty,NA
2014,20,113,82.13392683,Low Poverty,poverty,1
2014,20,115,86.31287799,All,all,1
2014,20,115,NA,High Poverty,poverty,NA
2014,20,115,86.32645811,Low Poverty,poverty,1
2014,20,117,87.8367855,All,all,1
2014,20,117,NA,High Poverty,poverty,NA
2014,20,117,87.82516912,Low Poverty,poverty,1
2014,20,119,93.24077408,All,all,1
2014,20,119,NA,High Poverty,poverty,NA
2014,20,119,93.23899371,Low Poverty,poverty,1
2014,20,121,74.87633145,All,all,1
2014,20,121,NA,High Poverty,poverty,NA
2014,20,121,74.7678233,Low Poverty,poverty,1
2014,20,123,91.91603416,All,all,1
2014,20,123,NA,High Poverty,poverty,NA
2014,20,123,92.00742115,Low Poverty,poverty,1
2014,20,125,56.64129241,All,all,1
2014,20,125,NA,High Poverty,poverty,NA
2014,20,125,57.33961851,Low Poverty,poverty,1
2014,20,127,83.23243802,All,all,1
2014,20,127,NA,High Poverty,poverty,NA
2014,20,127,83.3080023,Low Poverty,poverty,1
2014,20,129,96,All,all,1
2014,20,129,NA,High Poverty,poverty,NA
2014,20,129,96,Low Poverty,poverty,1
2014,20,131,88.36217443,All,all,1
2014,20,131,NA,High Poverty,poverty,NA
2014,20,131,88.35304328,Low Poverty,poverty,1
2014,20,133,68.85941774,All,all,1
2014,20,133,NA,High Poverty,poverty,NA
2014,20,133,68.98512871,Low Poverty,poverty,1
2014,20,135,96,All,all,1
2014,20,135,NA,High Poverty,poverty,NA
2014,20,135,96,Low Poverty,poverty,1
2014,20,137,96,All,all,1
2014,20,137,NA,High Poverty,poverty,NA
2014,20,137,96,Low Poverty,poverty,1
2014,20,139,80.06619239,All,all,1
2014,20,139,NA,High Poverty,poverty,NA
2014,20,139,80.05758938,Low Poverty,poverty,1
2014,20,141,95,All,all,1
2014,20,141,NA,High Poverty,poverty,NA
2014,20,141,95,Low Poverty,poverty,1
2014,20,143,90.6363786,All,all,1
2014,20,143,NA,High Poverty,poverty,NA
2014,20,143,90.61966605,Low Poverty,poverty,1
2014,20,145,92.52852421,All,all,1
2014,20,145,NA,High Poverty,poverty,NA
2014,20,145,92.56413942,Low Poverty,poverty,1
2014,20,147,94.78723022,All,all,1
2014,20,147,NA,High Poverty,poverty,NA
2014,20,147,94.77863998,Low Poverty,poverty,1
2014,20,149,83.41328678,All,all,1
2014,20,149,NA,High Poverty,poverty,NA
2014,20,149,83.42508676,Low Poverty,poverty,1
2014,20,151,88.62266858,All,all,1
2014,20,151,NA,High Poverty,poverty,NA
2014,20,151,88.64491525,Low Poverty,poverty,1
2014,20,153,98,All,all,1
2014,20,153,NA,High Poverty,poverty,NA
2014,20,153,98,Low Poverty,poverty,1
2014,20,155,81.67710945,All,all,1
2014,20,155,NA,High Poverty,poverty,NA
2014,20,155,81.7891724,Low Poverty,poverty,1
2014,20,157,93.5336894,All,all,1
2014,20,157,NA,High Poverty,poverty,NA
2014,20,157,93.60940546,Low Poverty,poverty,1
2014,20,159,89.3521393,All,all,1
2014,20,159,NA,High Poverty,poverty,NA
2014,20,159,89.43289273,Low Poverty,poverty,1
2014,20,161,77.47920191,All,all,1
2014,20,161,75.23842635,High Poverty,poverty,1
2014,20,161,78.25167763,Low Poverty,poverty,1
2014,20,163,95.60185543,All,all,1
2014,20,163,NA,High Poverty,poverty,NA
2014,20,163,95.64199,Low Poverty,poverty,1
2014,20,165,94.37057728,All,all,1
2014,20,165,NA,High Poverty,poverty,NA
2014,20,165,94.39370357,Low Poverty,poverty,1
2014,20,167,92.34214686,All,all,1
2014,20,167,NA,High Poverty,poverty,NA
2014,20,167,92.37306235,Low Poverty,poverty,1
2014,20,169,79.68788199,All,all,1
2014,20,169,NA,High Poverty,poverty,NA
2014,20,169,79.9469614,Low Poverty,poverty,1
2014,20,171,96,All,all,1
2014,20,171,NA,High Poverty,poverty,NA
2014,20,171,96,Low Poverty,poverty,1
2014,20,173,37.75746941,All,all,1
2014,20,173,19.49275362,High Poverty,poverty,1
2014,20,173,40.52938703,Low Poverty,poverty,1
2014,20,175,91.1822977,All,all,1
2014,20,175,NA,High Poverty,poverty,NA
2014,20,175,91.23492746,Low Poverty,poverty,1
2014,20,177,70.09869541,All,all,1
2014,20,177,64.15908096,High Poverty,poverty,1
2014,20,177,70.88476865,Low Poverty,poverty,1
2014,20,179,96.88661417,All,all,1
2014,20,179,NA,High Poverty,poverty,NA
2014,20,179,96.8687664,Low Poverty,poverty,1
2014,20,181,97.17242514,All,all,1
2014,20,181,NA,High Poverty,poverty,NA
2014,20,181,97.19527853,Low Poverty,poverty,1
2014,20,183,95.53664991,All,all,1
2014,20,183,NA,High Poverty,poverty,NA
2014,20,183,95.54329147,Low Poverty,poverty,1
2014,20,185,92,All,all,1
2014,20,185,NA,High Poverty,poverty,NA
2014,20,185,92,Low Poverty,poverty,1
2014,20,187,97,All,all,1
2014,20,187,NA,High Poverty,poverty,NA
2014,20,187,97,Low Poverty,poverty,1
2014,20,189,93.27158774,All,all,1
2014,20,189,NA,High Poverty,poverty,NA
2014,20,189,93.29683056,Low Poverty,poverty,1
2014,20,191,75.4844927,All,all,1
2014,20,191,NA,High Poverty,poverty,NA
2014,20,191,75.56180162,Low Poverty,poverty,1
2014,20,193,95.72857682,All,all,1
2014,20,193,NA,High Poverty,poverty,NA
2014,20,193,95.76383285,Low Poverty,poverty,1
2014,20,195,96,All,all,1
2014,20,195,NA,High Poverty,poverty,NA
2014,20,195,96,Low Poverty,poverty,1
2014,20,197,82.66704578,All,all,1
2014,20,197,NA,High Poverty,poverty,NA
2014,20,197,82.67815557,Low Poverty,poverty,1
2014,20,199,98,All,all,1
2014,20,199,NA,High Poverty,poverty,NA
2014,20,199,98,Low Poverty,poverty,1
2014,20,201,92,All,all,1
2014,20,201,NA,High Poverty,poverty,NA
2014,20,201,92,Low Poverty,poverty,1
2014,20,203,97,All,all,1
2014,20,203,NA,High Poverty,poverty,NA
2014,20,203,97,Low Poverty,poverty,1
2014,20,205,60.55421162,All,all,1
2014,20,205,NA,High Poverty,poverty,NA
2014,20,205,60.72544704,Low Poverty,poverty,1
2014,20,207,74.16512631,All,all,1
2014,20,207,NA,High Poverty,poverty,NA
2014,20,207,74.01564945,Low Poverty,poverty,1
2014,20,209,51.66927119,All,all,1
2014,20,209,44.47845142,High Poverty,poverty,1
2014,20,209,53.34408047,Low Poverty,poverty,1
2014,21,1,72.47945565,All,all,1
2014,21,1,NA,High Poverty,poverty,NA
2014,21,1,72.49324844,Low Poverty,poverty,1
2014,21,3,67.89198279,All,all,1
2014,21,3,NA,High Poverty,poverty,NA
2014,21,3,67.92465668,Low Poverty,poverty,1
2014,21,5,71.007524,All,all,1
2014,21,5,NA,High Poverty,poverty,NA
2014,21,5,70.99739473,Low Poverty,poverty,1
2014,21,7,64.64467005,All,all,1
2014,21,7,NA,High Poverty,poverty,NA
2014,21,7,64.57389985,Low Poverty,poverty,1
2014,21,9,63.8479539,All,all,1
2014,21,9,NA,High Poverty,poverty,NA
2014,21,9,64.20849096,Low Poverty,poverty,1
2014,21,11,74.61600674,All,all,1
2014,21,11,NA,High Poverty,poverty,NA
2014,21,11,74.55650245,Low Poverty,poverty,1
2014,21,13,64.26669972,All,all,1
2014,21,13,61,High Poverty,poverty,1
2014,21,13,64.95409857,Low Poverty,poverty,1
2014,21,15,47.42425425,All,all,1
2014,21,15,NA,High Poverty,poverty,NA
2014,21,15,47.77640215,Low Poverty,poverty,1
2014,21,17,76.40566794,All,all,1
2014,21,17,NA,High Poverty,poverty,NA
2014,21,17,76.45285352,Low Poverty,poverty,1
2014,21,19,39.34543682,All,all,1
2014,21,19,19.55759749,High Poverty,poverty,1
2014,21,19,41.51107016,Low Poverty,poverty,1
2014,21,21,69.23560892,All,all,1
2014,21,21,NA,High Poverty,poverty,NA
2014,21,21,70.32991392,Low Poverty,poverty,1
2014,21,23,80.12566497,All,all,1
2014,21,23,NA,High Poverty,poverty,NA
2014,21,23,80.17059161,Low Poverty,poverty,1
2014,21,25,51.51240577,All,all,1
2014,21,25,47,High Poverty,poverty,1
2014,21,25,53.10646546,Low Poverty,poverty,1
2014,21,27,66.05015939,All,all,1
2014,21,27,NA,High Poverty,poverty,NA
2014,21,27,66.16330971,Low Poverty,poverty,1
2014,21,29,47.00859475,All,all,1
2014,21,29,NA,High Poverty,poverty,NA
2014,21,29,47.1809422,Low Poverty,poverty,1
2014,21,31,64.37446276,All,all,1
