year,state,county,environmental,subgroup,subgroup_type,environmental_quality
2014,17,177,86.27291357,"Predominantly White, Non-Hispanic",race_share_env,1
2014,17,179,71.17135245,All,all,1
2014,17,179,NA,No Predominant Racial Group,race_share_env,NA
2014,17,179,NA,Predominantly People of Color,race_share_env,NA
2014,17,179,71.15476811,"Predominantly White, Non-Hispanic",race_share_env,1
2014,17,181,67.50124858,All,all,1
2014,17,181,NA,No Predominant Racial Group,race_share_env,NA
2014,17,181,NA,Predominantly People of Color,race_share_env,NA
2014,17,181,67.46807065,"Predominantly White, Non-Hispanic",race_share_env,1
2014,17,183,78.3475295,All,all,1
2014,17,183,71.10188902,No Predominant Racial Group,race_share_env,1
2014,17,183,71.62124779,Predominantly People of Color,race_share_env,1
2014,17,183,81.28891619,"Predominantly White, Non-Hispanic",race_share_env,1
2014,17,185,77.3913896,All,all,1
2014,17,185,NA,No Predominant Racial Group,race_share_env,NA
2014,17,185,NA,Predominantly People of Color,race_share_env,NA
2014,17,185,77.41274214,"Predominantly White, Non-Hispanic",race_share_env,1
2014,17,187,87.11324786,All,all,1
2014,17,187,NA,No Predominant Racial Group,race_share_env,NA
2014,17,187,NA,Predominantly People of Color,race_share_env,NA
2014,17,187,87.2559605,"Predominantly White, Non-Hispanic",race_share_env,1
2014,17,189,76.53713774,All,all,1
2014,17,189,NA,No Predominant Racial Group,race_share_env,NA
2014,17,189,NA,Predominantly People of Color,race_share_env,NA
2014,17,189,76.54037267,"Predominantly White, Non-Hispanic",race_share_env,1
2014,17,191,79.6418476,All,all,1
2014,17,191,NA,No Predominant Racial Group,race_share_env,NA
2014,17,191,NA,Predominantly People of Color,race_share_env,NA
2014,17,191,79.67285253,"Predominantly White, Non-Hispanic",race_share_env,1
2014,17,193,76.95168053,All,all,1
2014,17,193,NA,No Predominant Racial Group,race_share_env,NA
2014,17,193,NA,Predominantly People of Color,race_share_env,NA
2014,17,193,76.9538962,"Predominantly White, Non-Hispanic",race_share_env,1
2014,17,195,75.56017684,All,all,1
2014,17,195,NA,No Predominant Racial Group,race_share_env,NA
2014,17,195,NA,Predominantly People of Color,race_share_env,NA
2014,17,195,76.48758382,"Predominantly White, Non-Hispanic",race_share_env,1
2014,17,197,38.7841119,All,all,1
2014,17,197,28.8716665,No Predominant Racial Group,race_share_env,1
2014,17,197,33.52582429,Predominantly People of Color,race_share_env,1
2014,17,197,42.53056502,"Predominantly White, Non-Hispanic",race_share_env,1
2014,17,199,59.68903425,All,all,1
2014,17,199,NA,No Predominant Racial Group,race_share_env,NA
2014,17,199,NA,Predominantly People of Color,race_share_env,NA
2014,17,199,59.88742233,"Predominantly White, Non-Hispanic",race_share_env,1
2014,17,201,55.86901851,All,all,1
2014,17,201,45.7811464,No Predominant Racial Group,race_share_env,1
2014,17,201,55.06665843,Predominantly People of Color,race_share_env,1
2014,17,201,59.00317527,"Predominantly White, Non-Hispanic",race_share_env,1
2014,17,203,83.71754138,All,all,1
2014,17,203,NA,No Predominant Racial Group,race_share_env,NA
2014,17,203,NA,Predominantly People of Color,race_share_env,NA
2014,17,203,83.7548556,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,1,86.82384965,All,all,1
2014,18,1,NA,No Predominant Racial Group,race_share_env,NA
2014,18,1,NA,Predominantly People of Color,race_share_env,NA
2014,18,1,86.92996157,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,3,70.22557966,All,all,1
2014,18,3,61.86034388,No Predominant Racial Group,race_share_env,1
2014,18,3,67.89686123,Predominantly People of Color,race_share_env,1
2014,18,3,71.42183176,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,5,62.87375998,All,all,1
2014,18,5,NA,No Predominant Racial Group,race_share_env,NA
2014,18,5,NA,Predominantly People of Color,race_share_env,NA
2014,18,5,63.32387243,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,7,90,All,all,1
2014,18,7,NA,No Predominant Racial Group,race_share_env,NA
2014,18,7,NA,Predominantly People of Color,race_share_env,NA
2014,18,7,90,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,9,85.5644084,All,all,1
2014,18,9,NA,No Predominant Racial Group,race_share_env,NA
2014,18,9,NA,Predominantly People of Color,race_share_env,NA
2014,18,9,85.56410891,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,11,74.54336158,All,all,1
2014,18,11,NA,No Predominant Racial Group,race_share_env,NA
2014,18,11,NA,Predominantly People of Color,race_share_env,NA
2014,18,11,74.79083528,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,13,80.10614303,All,all,1
2014,18,13,NA,No Predominant Racial Group,race_share_env,NA
2014,18,13,NA,Predominantly People of Color,race_share_env,NA
2014,18,13,80.11061337,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,15,87.00009966,All,all,1
2014,18,15,NA,No Predominant Racial Group,race_share_env,NA
2014,18,15,NA,Predominantly People of Color,race_share_env,NA
2014,18,15,87.05689601,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,17,84.16883553,All,all,1
2014,18,17,NA,No Predominant Racial Group,race_share_env,NA
2014,18,17,NA,Predominantly People of Color,race_share_env,NA
2014,18,17,84.62010366,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,19,37.89759562,All,all,1
2014,18,19,NA,No Predominant Racial Group,race_share_env,NA
2014,18,19,NA,Predominantly People of Color,race_share_env,NA
2014,18,19,39.12033658,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,21,80.91917006,All,all,1
2014,18,21,NA,No Predominant Racial Group,race_share_env,NA
2014,18,21,NA,Predominantly People of Color,race_share_env,NA
2014,18,21,80.93483873,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,23,83.43777852,All,all,1
2014,18,23,NA,No Predominant Racial Group,race_share_env,NA
2014,18,23,NA,Predominantly People of Color,race_share_env,NA
2014,18,23,83.91263426,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,25,63.48994928,All,all,1
2014,18,25,NA,No Predominant Racial Group,race_share_env,NA
2014,18,25,NA,Predominantly People of Color,race_share_env,NA
2014,18,25,63.58005837,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,27,75.27686901,All,all,1
2014,18,27,NA,No Predominant Racial Group,race_share_env,NA
2014,18,27,NA,Predominantly People of Color,race_share_env,NA
2014,18,27,75.60063994,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,29,68.84091091,All,all,1
2014,18,29,NA,No Predominant Racial Group,race_share_env,NA
2014,18,29,NA,Predominantly People of Color,race_share_env,NA
2014,18,29,68.95791725,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,31,80.09160539,All,all,1
2014,18,31,NA,No Predominant Racial Group,race_share_env,NA
2014,18,31,NA,Predominantly People of Color,race_share_env,NA
2014,18,31,80.06654366,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,33,83.17490135,All,all,1
2014,18,33,NA,No Predominant Racial Group,race_share_env,NA
2014,18,33,NA,Predominantly People of Color,race_share_env,NA
2014,18,33,83.1520824,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,35,77.78982638,All,all,1
2014,18,35,NA,No Predominant Racial Group,race_share_env,NA
2014,18,35,75,Predominantly People of Color,race_share_env,1
2014,18,35,78.05194678,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,37,67.16276974,All,all,1
2014,18,37,NA,No Predominant Racial Group,race_share_env,NA
2014,18,37,NA,Predominantly People of Color,race_share_env,NA
2014,18,37,67.35165118,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,39,71.22128954,All,all,1
2014,18,39,61.6573618,No Predominant Racial Group,race_share_env,1
2014,18,39,62,Predominantly People of Color,race_share_env,1
2014,18,39,73.91689683,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,41,82.51266959,All,all,1
2014,18,41,NA,No Predominant Racial Group,race_share_env,NA
2014,18,41,NA,Predominantly People of Color,race_share_env,NA
2014,18,41,82.54070727,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,43,36.67437791,All,all,1
2014,18,43,NA,No Predominant Racial Group,race_share_env,NA
2014,18,43,NA,Predominantly People of Color,race_share_env,NA
2014,18,43,37.01211534,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,45,80.62804376,All,all,1
2014,18,45,NA,No Predominant Racial Group,race_share_env,NA
2014,18,45,NA,Predominantly People of Color,race_share_env,NA
2014,18,45,80.61775896,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,47,81.06031332,All,all,1
2014,18,47,NA,No Predominant Racial Group,race_share_env,NA
2014,18,47,NA,Predominantly People of Color,race_share_env,NA
2014,18,47,81.05123628,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,49,88.5084795,All,all,1
2014,18,49,NA,No Predominant Racial Group,race_share_env,NA
2014,18,49,NA,Predominantly People of Color,race_share_env,NA
2014,18,49,88.48870883,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,51,73.90180432,All,all,1
2014,18,51,NA,No Predominant Racial Group,race_share_env,NA
2014,18,51,NA,Predominantly People of Color,race_share_env,NA
2014,18,51,73.85949475,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,53,82.86980797,All,all,1
2014,18,53,81,No Predominant Racial Group,race_share_env,1
2014,18,53,NA,Predominantly People of Color,race_share_env,NA
2014,18,53,83.18614959,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,55,81.79604585,All,all,1
2014,18,55,NA,No Predominant Racial Group,race_share_env,NA
2014,18,55,NA,Predominantly People of Color,race_share_env,NA
2014,18,55,81.8150345,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,57,64.51483836,All,all,1
2014,18,57,NA,No Predominant Racial Group,race_share_env,NA
2014,18,57,NA,Predominantly People of Color,race_share_env,NA
2014,18,57,64.66990479,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,59,72.35786369,All,all,1
2014,18,59,NA,No Predominant Racial Group,race_share_env,NA
2014,18,59,NA,Predominantly People of Color,race_share_env,NA
2014,18,59,72.40414383,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,61,14.09508874,All,all,1
2014,18,61,NA,No Predominant Racial Group,race_share_env,NA
2014,18,61,NA,Predominantly People of Color,race_share_env,NA
2014,18,61,14.16569929,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,63,66.43571537,All,all,1
2014,18,63,NA,No Predominant Racial Group,race_share_env,NA
2014,18,63,NA,Predominantly People of Color,race_share_env,NA
2014,18,63,67.03207561,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,65,83.2107177,All,all,1
2014,18,65,NA,No Predominant Racial Group,race_share_env,NA
2014,18,65,NA,Predominantly People of Color,race_share_env,NA
2014,18,65,83.15722593,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,67,72.32493909,All,all,1
2014,18,67,75,No Predominant Racial Group,race_share_env,1
2014,18,67,NA,Predominantly People of Color,race_share_env,NA
2014,18,67,72.49115953,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,69,85.70653968,All,all,1
2014,18,69,NA,No Predominant Racial Group,race_share_env,NA
2014,18,69,NA,Predominantly People of Color,race_share_env,NA
2014,18,69,85.71240076,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,71,63.41134324,All,all,1
2014,18,71,NA,No Predominant Racial Group,race_share_env,NA
2014,18,71,NA,Predominantly People of Color,race_share_env,NA
2014,18,71,64.07591409,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,73,84.49645666,All,all,1
2014,18,73,NA,No Predominant Racial Group,race_share_env,NA
2014,18,73,NA,Predominantly People of Color,race_share_env,NA
2014,18,73,84.57191514,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,75,85.06626251,All,all,1
2014,18,75,NA,No Predominant Racial Group,race_share_env,NA
2014,18,75,NA,Predominantly People of Color,race_share_env,NA
2014,18,75,85.11672979,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,77,66.99417512,All,all,1
2014,18,77,NA,No Predominant Racial Group,race_share_env,NA
2014,18,77,NA,Predominantly People of Color,race_share_env,NA
2014,18,77,67.09834014,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,79,75.38202884,All,all,1
2014,18,79,NA,No Predominant Racial Group,race_share_env,NA
2014,18,79,NA,Predominantly People of Color,race_share_env,NA
2014,18,79,75.42172962,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,81,64.79910146,All,all,1
2014,18,81,NA,No Predominant Racial Group,race_share_env,NA
2014,18,81,NA,Predominantly People of Color,race_share_env,NA
2014,18,81,64.90518875,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,83,75.61365601,All,all,1
2014,18,83,NA,No Predominant Racial Group,race_share_env,NA
2014,18,83,NA,Predominantly People of Color,race_share_env,NA
2014,18,83,75.71690125,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,85,82.57549814,All,all,1
2014,18,85,NA,No Predominant Racial Group,race_share_env,NA
2014,18,85,NA,Predominantly People of Color,race_share_env,NA
2014,18,85,82.80642977,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,87,88.28528298,All,all,1
2014,18,87,NA,No Predominant Racial Group,race_share_env,NA
2014,18,87,NA,Predominantly People of Color,race_share_env,NA
2014,18,87,88.28415316,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,89,54.08661232,All,all,1
2014,18,89,39.17122446,No Predominant Racial Group,race_share_env,1
2014,18,89,48.11566674,Predominantly People of Color,race_share_env,1
2014,18,89,61.94363107,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,91,79.44571536,All,all,1
2014,18,91,75.87919625,No Predominant Racial Group,race_share_env,1
2014,18,91,78,Predominantly People of Color,race_share_env,1
2014,18,91,79.97398441,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,93,73.80339352,All,all,1
2014,18,93,NA,No Predominant Racial Group,race_share_env,NA
2014,18,93,NA,Predominantly People of Color,race_share_env,NA
2014,18,93,73.86599173,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,95,77.59995562,All,all,1
2014,18,95,75.14799959,No Predominant Racial Group,race_share_env,1
2014,18,95,72,Predominantly People of Color,race_share_env,1
2014,18,95,78.10896038,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,97,43.48986225,All,all,1
2014,18,97,40.79731025,No Predominant Racial Group,race_share_env,1
2014,18,97,42.12824874,Predominantly People of Color,race_share_env,1
2014,18,97,45.37608216,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,99,82.89539037,All,all,1
2014,18,99,62,No Predominant Racial Group,race_share_env,1
2014,18,99,NA,Predominantly People of Color,race_share_env,NA
2014,18,99,84.95067696,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,101,78.65805323,All,all,1
2014,18,101,NA,No Predominant Racial Group,race_share_env,NA
2014,18,101,NA,Predominantly People of Color,race_share_env,NA
2014,18,101,78.67675762,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,103,86.78889377,All,all,1
2014,18,103,NA,No Predominant Racial Group,race_share_env,NA
2014,18,103,NA,Predominantly People of Color,race_share_env,NA
2014,18,103,86.87891651,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,105,61.27082728,All,all,1
2014,18,105,NA,No Predominant Racial Group,race_share_env,NA
2014,18,105,NA,Predominantly People of Color,race_share_env,NA
2014,18,105,61.49852743,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,107,83.24377341,All,all,1
2014,18,107,NA,No Predominant Racial Group,race_share_env,NA
2014,18,107,NA,Predominantly People of Color,race_share_env,NA
2014,18,107,83.31150648,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,109,71.85268881,All,all,1
2014,18,109,NA,No Predominant Racial Group,race_share_env,NA
2014,18,109,NA,Predominantly People of Color,race_share_env,NA
2014,18,109,71.84903858,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,111,85.62503536,All,all,1
2014,18,111,NA,No Predominant Racial Group,race_share_env,NA
2014,18,111,NA,Predominantly People of Color,race_share_env,NA
2014,18,111,85.6689829,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,113,87.00684254,All,all,1
2014,18,113,86,No Predominant Racial Group,race_share_env,1
2014,18,113,NA,Predominantly People of Color,race_share_env,NA
2014,18,113,87.13270011,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,115,71.53103903,All,all,1
2014,18,115,NA,No Predominant Racial Group,race_share_env,NA
2014,18,115,NA,Predominantly People of Color,race_share_env,NA
2014,18,115,71.59959315,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,117,76.21223932,All,all,1
2014,18,117,NA,No Predominant Racial Group,race_share_env,NA
2014,18,117,NA,Predominantly People of Color,race_share_env,NA
2014,18,117,76.19996838,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,119,80.7183059,All,all,1
2014,18,119,NA,No Predominant Racial Group,race_share_env,NA
2014,18,119,NA,Predominantly People of Color,race_share_env,NA
2014,18,119,80.71495666,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,121,85.38761628,All,all,1
2014,18,121,NA,No Predominant Racial Group,race_share_env,NA
2014,18,121,NA,Predominantly People of Color,race_share_env,NA
2014,18,121,85.40105057,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,123,57.8791898,All,all,1
2014,18,123,NA,No Predominant Racial Group,race_share_env,NA
2014,18,123,NA,Predominantly People of Color,race_share_env,NA
2014,18,123,57.64916662,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,125,76.09966229,All,all,1
2014,18,125,NA,No Predominant Racial Group,race_share_env,NA
2014,18,125,NA,Predominantly People of Color,race_share_env,NA
2014,18,125,76.10456379,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,127,71.58258704,All,all,1
2014,18,127,NA,No Predominant Racial Group,race_share_env,NA
2014,18,127,NA,Predominantly People of Color,race_share_env,NA
2014,18,127,72.02286562,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,129,70.43282243,All,all,1
2014,18,129,NA,No Predominant Racial Group,race_share_env,NA
2014,18,129,NA,Predominantly People of Color,race_share_env,NA
2014,18,129,70.58449537,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,131,89.94402133,All,all,1
2014,18,131,NA,No Predominant Racial Group,race_share_env,NA
2014,18,131,NA,Predominantly People of Color,race_share_env,NA
2014,18,131,89.95894029,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,133,81.44481552,All,all,1
2014,18,133,NA,No Predominant Racial Group,race_share_env,NA
2014,18,133,NA,Predominantly People of Color,race_share_env,NA
2014,18,133,81.51217546,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,135,86.26847797,All,all,1
2014,18,135,NA,No Predominant Racial Group,race_share_env,NA
2014,18,135,NA,Predominantly People of Color,race_share_env,NA
2014,18,135,86.22820744,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,137,76.9596168,All,all,1
2014,18,137,NA,No Predominant Racial Group,race_share_env,NA
2014,18,137,NA,Predominantly People of Color,race_share_env,NA
2014,18,137,76.96851193,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,139,82.43704438,All,all,1
2014,18,139,NA,No Predominant Racial Group,race_share_env,NA
2014,18,139,NA,Predominantly People of Color,race_share_env,NA
2014,18,139,82.53275373,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,141,77.38578055,All,all,1
2014,18,141,74.04442091,No Predominant Racial Group,race_share_env,1
2014,18,141,73.04180664,Predominantly People of Color,race_share_env,1
2014,18,141,78.53095065,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,143,67.01644558,All,all,1
2014,18,143,NA,No Predominant Racial Group,race_share_env,NA
2014,18,143,NA,Predominantly People of Color,race_share_env,NA
2014,18,143,67.02818182,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,145,73.82234177,All,all,1
2014,18,145,NA,No Predominant Racial Group,race_share_env,NA
2014,18,145,NA,Predominantly People of Color,race_share_env,NA
2014,18,145,74.1172681,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,147,67.72804289,All,all,1
2014,18,147,NA,No Predominant Racial Group,race_share_env,NA
2014,18,147,NA,Predominantly People of Color,race_share_env,NA
2014,18,147,67.66546492,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,149,87.29291406,All,all,1
2014,18,149,NA,No Predominant Racial Group,race_share_env,NA
2014,18,149,NA,Predominantly People of Color,race_share_env,NA
2014,18,149,87.28798217,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,151,87.14273179,All,all,1
2014,18,151,NA,No Predominant Racial Group,race_share_env,NA
2014,18,151,NA,Predominantly People of Color,race_share_env,NA
2014,18,151,87.1672256,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,153,81.18306873,All,all,1
2014,18,153,NA,No Predominant Racial Group,race_share_env,NA
2014,18,153,NA,Predominantly People of Color,race_share_env,NA
2014,18,153,81.14152434,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,155,70.40232072,All,all,1
2014,18,155,NA,No Predominant Racial Group,race_share_env,NA
2014,18,155,NA,Predominantly People of Color,race_share_env,NA
2014,18,155,70.5065893,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,157,68.01629663,All,all,1
2014,18,157,72,No Predominant Racial Group,race_share_env,1
2014,18,157,38,Predominantly People of Color,race_share_env,1
2014,18,157,68.92533643,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,159,85.75529067,All,all,1
2014,18,159,NA,No Predominant Racial Group,race_share_env,NA
2014,18,159,NA,Predominantly People of Color,race_share_env,NA
2014,18,159,85.75894163,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,161,84,All,all,1
2014,18,161,NA,No Predominant Racial Group,race_share_env,NA
2014,18,161,NA,Predominantly People of Color,race_share_env,NA
2014,18,161,84,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,163,50.8441427,All,all,1
2014,18,163,42.26876359,No Predominant Racial Group,race_share_env,1
2014,18,163,38,Predominantly People of Color,race_share_env,1
2014,18,163,51.68482145,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,165,83.3823345,All,all,1
2014,18,165,NA,No Predominant Racial Group,race_share_env,NA
2014,18,165,NA,Predominantly People of Color,race_share_env,NA
2014,18,165,83.39912394,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,167,66.95827791,All,all,1
2014,18,167,NA,No Predominant Racial Group,race_share_env,NA
2014,18,167,NA,Predominantly People of Color,race_share_env,NA
2014,18,167,67.52437718,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,169,83.15776191,All,all,1
2014,18,169,NA,No Predominant Racial Group,race_share_env,NA
2014,18,169,NA,Predominantly People of Color,race_share_env,NA
2014,18,169,83.14884309,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,171,86.58472865,All,all,1
2014,18,171,NA,No Predominant Racial Group,race_share_env,NA
2014,18,171,NA,Predominantly People of Color,race_share_env,NA
2014,18,171,86.57888957,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,173,63.83577257,All,all,1
2014,18,173,NA,No Predominant Racial Group,race_share_env,NA
2014,18,173,NA,Predominantly People of Color,race_share_env,NA
2014,18,173,63.9541846,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,175,66.47017882,All,all,1
2014,18,175,NA,No Predominant Racial Group,race_share_env,NA
2014,18,175,NA,Predominantly People of Color,race_share_env,NA
2014,18,175,66.44469352,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,177,78.39607958,All,all,1
2014,18,177,NA,No Predominant Racial Group,race_share_env,NA
2014,18,177,NA,Predominantly People of Color,race_share_env,NA
2014,18,177,78.83793535,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,179,86.62123179,All,all,1
2014,18,179,NA,No Predominant Racial Group,race_share_env,NA
2014,18,179,NA,Predominantly People of Color,race_share_env,NA
2014,18,179,86.63405361,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,181,86.6148254,All,all,1
2014,18,181,NA,No Predominant Racial Group,race_share_env,NA
2014,18,181,NA,Predominantly People of Color,race_share_env,NA
2014,18,181,86.56261007,"Predominantly White, Non-Hispanic",race_share_env,1
2014,18,183,85.25066803,All,all,1
2014,18,183,NA,No Predominant Racial Group,race_share_env,NA
2014,18,183,NA,Predominantly People of Color,race_share_env,NA
2014,18,183,85.3125762,"Predominantly White, Non-Hispanic",race_share_env,1
2014,19,1,94.22537452,All,all,1
2014,19,1,NA,No Predominant Racial Group,race_share_env,NA
2014,19,1,NA,Predominantly People of Color,race_share_env,NA
2014,19,1,94.22840011,"Predominantly White, Non-Hispanic",race_share_env,1
2014,19,3,93.8524257,All,all,1
2014,19,3,NA,No Predominant Racial Group,race_share_env,NA
2014,19,3,NA,Predominantly People of Color,race_share_env,NA
2014,19,3,93.86551544,"Predominantly White, Non-Hispanic",race_share_env,1
2014,19,5,95.35535613,All,all,1
2014,19,5,NA,No Predominant Racial Group,race_share_env,NA
2014,19,5,NA,Predominantly People of Color,race_share_env,NA
2014,19,5,95.37875998,"Predominantly White, Non-Hispanic",race_share_env,1
2014,19,7,90.70103497,All,all,1
2014,19,7,NA,No Predominant Racial Group,race_share_env,NA
2014,19,7,NA,Predominantly People of Color,race_share_env,NA
2014,19,7,90.72213181,"Predominantly White, Non-Hispanic",race_share_env,1
2014,19,9,96,All,all,1
2014,19,9,NA,No Predominant Racial Group,race_share_env,NA
2014,19,9,NA,Predominantly People of Color,race_share_env,NA
2014,19,9,96,"Predominantly White, Non-Hispanic",race_share_env,1
2014,19,11,91.56045569,All,all,1
2014,19,11,NA,No Predominant Racial Group,race_share_env,NA
2014,19,11,NA,Predominantly People of Color,race_share_env,NA
2014,19,11,91.5543539,"Predominantly White, Non-Hispanic",race_share_env,1
2014,19,13,81.47595626,All,all,1
2014,19,13,74.90517914,No Predominant Racial Group,race_share_env,1
2014,19,13,76.35054618,Predominantly People of Color,race_share_env,1
2014,19,13,82.73453006,"Predominantly White, Non-Hispanic",race_share_env,1
2014,19,15,90.62223657,All,all,1
2014,19,15,NA,No Predominant Racial Group,race_share_env,NA
2014,19,15,NA,Predominantly People of Color,race_share_env,NA
2014,19,15,90.64473946,"Predominantly White, Non-Hispanic",race_share_env,1
2014,19,17,92.69658102,All,all,1
2014,19,17,NA,No Predominant Racial Group,race_share_env,NA
2014,19,17,NA,Predominantly People of Color,race_share_env,NA
2014,19,17,92.68615868,"Predominantly White, Non-Hispanic",race_share_env,1
2014,19,19,93.24242135,All,all,1
2014,19,19,NA,No Predominant Racial Group,race_share_env,NA
2014,19,19,NA,Predominantly People of Color,race_share_env,NA
2014,19,19,93.24053881,"Predominantly White, Non-Hispanic",race_share_env,1
2014,19,21,96.2686217,All,all,1
2014,19,21,96,No Predominant Racial Group,race_share_env,1
2014,19,21,96,Predominantly People of Color,race_share_env,1
2014,19,21,96.61113784,"Predominantly White, Non-Hispanic",race_share_env,1
2014,19,23,94.06788721,All,all,1
2014,19,23,NA,No Predominant Racial Group,race_share_env,NA
2014,19,23,NA,Predominantly People of Color,race_share_env,NA
2014,19,23,94.07335801,"Predominantly White, Non-Hispanic",race_share_env,1
2014,19,25,96,All,all,1
2014,19,25,NA,No Predominant Racial Group,race_share_env,NA
2014,19,25,NA,Predominantly People of Color,race_share_env,NA
2014,19,25,96,"Predominantly White, Non-Hispanic",race_share_env,1
2014,19,27,95.51342865,All,all,1
2014,19,27,NA,No Predominant Racial Group,race_share_env,NA
2014,19,27,NA,Predominantly People of Color,race_share_env,NA
2014,19,27,95.52037223,"Predominantly White, Non-Hispanic",race_share_env,1
2014,19,29,94.30509712,All,all,1
2014,19,29,NA,No Predominant Racial Group,race_share_env,NA
2014,19,29,NA,Predominantly People of Color,race_share_env,NA
2014,19,29,94.30841761,"Predominantly White, Non-Hispanic",race_share_env,1
2014,19,31,89.3023218,All,all,1
